RefSeq,Organism,Lineage,DoriC_oriC_0,DoriC_oriC_1,DoriC_oriC_2,DoriC_oriC_3,Sequence_length,GC_Concentration,Time,oriC_middles_0,oriC_middles_1,oriC_middles_2,oriC_middles_3,oriC_middles_4,oriC_middles_5,oriC_middles_6,oriC_middles_7,oriC_middles_8,oriC_middles_9,Avg_Occurance_oriC_0,Avg_Occurance_oriC_1,Avg_Occurance_oriC_2,Avg_Occurance_oriC_3,Avg_Occurance_oriC_4,Avg_Occurance_oriC_5,Avg_Occurance_oriC_6,Avg_Occurance_oriC_7,Avg_Occurance_oriC_8,Avg_Occurance_oriC_9,Z_Occurance_oriC_0,Z_Occurance_oriC_1,Z_Occurance_oriC_2,Z_Occurance_oriC_3,Z_Occurance_oriC_4,Z_Occurance_oriC_5,Z_Occurance_oriC_6,Z_Occurance_oriC_7,Z_Occurance_oriC_8,Z_Occurance_oriC_9,D_Occurance_oriC_0,D_Occurance_oriC_1,D_Occurance_oriC_2,D_Occurance_oriC_3,D_Occurance_oriC_4,D_Occurance_oriC_5,D_Occurance_oriC_6,D_Occurance_oriC_7,D_Occurance_oriC_8,D_Occurance_oriC_9,Prediction_oriC_0,Prediction_oriC_1,Prediction_oriC_2,Prediction_oriC_3,Prediction_oriC_4,Prediction_oriC_5,Prediction_oriC_6,Prediction_oriC_7,Prediction_oriC_8,Prediction_oriC_9
NZ_CP007762,Brucella melitensis bv. 1 str. 16M chromosome 2,"Bacteria, Proteobacteria, Alphaproteobacteria, Rhizobiales,Brucellaceae, Brucella","(1125352.0, 1125719.0)",,,,1177791,0.5734098834173466,102.53608345985413,978263,578909.0,1117489.0,,,,,,,,0.4313725490196078,0.3627450980392157,0.2058823529411764,,,,,,,,0.5294117647058824,0.0588235294117647,0.4117647058823529,,,,,,,,0.3333333333333333,0.6666666666666666,0.0,,,,,,,,-0.5347464898345864,-1.233356676093707,-1.019435785584048,,,,,,,
NZ_CP018479,Brucella melitensis strain BwIM_AFG_63 chromosome 2,"Bacteria, Proteobacteria, Alphaproteobacteria, Rhizobiales,Brucellaceae, Brucella","(1184855.0, 154.0)",,,,1185068,0.5734016950926023,93.91034817695618,1037819,638177.0,1176991.0,,,,,,,,0.4313725490196078,0.3627450980392157,0.2058823529411764,,,,,,,,0.5294117647058824,0.0588235294117647,0.4117647058823529,,,,,,,,0.3333333333333333,0.6666666666666666,0.0,,,,,,,,-0.5347464898345864,-1.233356676093707,-1.019435785584048,,,,,,,
NZ_CP011127,Dehalococcoides mccartyi strain 11a5,"Bacteria, Chloroflexi, Dehalococcoidia, Dehalococcoidales,Dehalococcoidaceae, Dehalococcoides","(1596.0, 1925.0)",,,,1461973,0.4694245379360631,118.8011438846588,1211,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,0.9998671168788508,,,,,,,,,
NZ_LT605586,Brucella sp. 141012304 genome assembly,"Bacteria, Proteobacteria, Alphaproteobacteria, Rhizobiales,Brucellaceae, Brucella","(1090781.0, 1091149.0)",,,,1296428,0.5706232818174245,108.39123249053956,1088247,3090.0,869365.0,,,,,,,,0.7142857142857143,0.2142857142857142,0.0714285714285714,,,,,,,,0.4285714285714285,0.4285714285714285,0.1428571428571428,,,,,,,,1.0,0.0,0.0,,,,,,,,0.6645477775826008,-1.0237776306770572,-1.021456337166673,,,,,,,
NZ_CP022205,Brucella melitensis strain QY1 chromosome 1I,"Bacteria, Proteobacteria, Alphaproteobacteria, Rhizobiales,Brucellaceae, Brucella","(1185391.0, 154.0)",,,,1185604,0.5734115269516634,102.67924165725708,1038266,638263.0,1177527.0,,,,,,,,0.4313725490196078,0.3627450980392157,0.2058823529411764,,,,,,,,0.5294117647058824,0.0588235294117647,0.4117647058823529,,,,,,,,0.3333333333333333,0.6666666666666666,0.0,,,,,,,,-0.5347464898345864,-1.233356676093707,-1.019435785584048,,,,,,,
NC_014014,Mycoplasma crocodyli MP145 chromosome,"Bacteria, Tenericutes, Mollicutes, Mycoplasmataceae, Mycoplasma","(934098.0, 934379.0)","(1306.0, 1426.0)",,,934379,0.2695373076663752,72.2699556350708,696999,123908.0,374285.0,505239.0,10921.0,,,,,,0.282051282051282,0.260989010989011,0.1602564102564102,0.1602564102564102,0.1364468864468864,,,,,,0.3333333333333333,0.2142857142857142,0.1666666666666666,0.1666666666666666,0.119047619047619,,,,,,0.2307692307692307,0.3076923076923077,0.1538461538461538,0.1538461538461538,0.1538461538461538,,,,,,-1.1109346405258806,-1.0763799717948404,-1.017380534243384,-1.017380534243384,-1.0159088761798405,,,,,
NZ_CP007588,"Weissella ceti strain WS08, complete genome.","Bacteria, Firmicutes, Bacilli, Lactobacillales, Leuconostocaceae, Weissella","(2369.0, 2563.0)","(240.0, 976.0)",,,1355853,0.4078104337269601,110.94127488136292,137,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,0.9998671168788508,,,,,,,,,
NZ_CP016779,"Candidatus Nanopelagicus abundans isolate MMS-IIB-91 chromosome, complete genome.","Bacteria, Actinobacteria, Candidatus Nanopelagicales, Candidatus Nanopelagicus","(1161671.0, 112.0)","(1535.0, 1860.0)",,,1161863,0.4021842506388446,82.9541506767273,1145698,199571.0,395465.0,695713.0,1001880.0,,,,,,0.6875,0.09375,0.09375,0.0625,0.0625,,,,,,0.625,0.0625,0.0625,0.125,0.125,,,,,,0.75,0.125,0.125,0.0,0.0,,,,,,1.232336093335486,-1.009166318875626,-1.009166318875626,-1.0151403743238143,-1.0151403743238143,,,,,
NC_012891,Streptococcus dysgalactiae subsp. equisimilis GGS_124 chromosome 1,"Bacteria, Firmicutes, Lactobacillales, Streptococcaceae, Streptococcus","(2106332.0, 224.0)","(1581.0, 1733.0)",,,2106340,0.3957713379606331,141.98970127105713,2104356,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,0.9998671168788508,,,,,,,,,
NZ_AP014596,"Streptococcus pyogenes DNA, complete genome, strain: M3-b.","Bacteria, Firmicutes, Bacilli, Lactobacillales, Streptococcaceae, Streptococcus","(1893821.0, 231.0)","(1588.0, 1741.0)",,,1893821,0.3854376944811574,120.0916748046875,5091,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,0.9998671168788508,,,,,,,,,
NC_022584,Streptococcus sp. I-G2,"Bacteria, Firmicutes, Bacilli, Lactobacillales, Streptococcaceae, Streptococcus","(1521541.0, 1521700.0)","(1519921.0, 1520169.0)",,,1992567,0.4212234770524655,133.00484800338745,1525813,514312.0,,,,,,,,,0.8785714285714286,0.1214285714285714,,,,,,,,,0.9,0.1,,,,,,,,,0.8571428571428571,0.1428571428571428,,,,,,,,,1.0885882373114582,-1.016644947816947,,,,,,,,
NC_012815,Bifidobacterium animalis subsp. lactis DSM 10140,"Bacteria, Actinobacteria, Actinobacteridae, Bifidobacteriales, Bifidobacteriaceae, Bifidobacterium","(1938270.0, 133.0)","(1886.0, 2488.0)",,,1938483,0.6048203672665687,149.473153591156,3738,530645.0,,,,,,,,,0.78125,0.21875,,,,,,,,,0.5625,0.4375,,,,,,,,,1.0,0.0,,,,,,,,,1.0977763368675566,-1.0249873038394073,,,,,,,,
NZ_CP016028,"Lactobacillus curvatus strain FBA2, complete genome.","Bacteria, Firmicutes, Bacilli, Lactobacillales, Lactobacillaceae, Lactobacillus","(102546.0, 103117.0)","(101017.0, 101198.0)",,,1848756,0.4208689518789932,133.4348213672638,88184,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,0.9998671168788508,,,,,,,,,
NZ_CP006819,"Streptococcus thermophilus ASCC 1275, complete genome.","Bacteria, Firmicutes, Bacilli, Lactobacillales, Streptococcaceae, Streptococcus","(191509.0, 191662.0)","(189906.0, 190143.0)",,,1845495,0.3905889747737057,109.21081352233888,190843,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,0.9998671168788508,,,,,,,,,
NC_022239,Streptococcus anginosus C238,"Bacteria, Firmicutes, Bacilli, Lactobacillales, Streptococcaceae, Streptococcus, Streptococcus anginosus group","(2233637.0, 224.0)","(1569.0, 1724.0)",,,2233640,0.3823440661879264,155.14240980148315,2798,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,0.9998671168788508,,,,,,,,,
NZ_CP016391,"Streptococcus agalactiae strain FWL1402, complete genome.","Bacteria, Firmicutes, Bacilli, Lactobacillales, Streptococcaceae, Streptococcus","(2090270.0, 185.0)","(1548.0, 1701.0)",,,2090292,0.3543791967820763,132.7172510623932,1116,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,0.9998671168788508,,,,,,,,,
NZ_AP012323,"Bifidobacterium bifidum ATCC 29521 = JCM 1255 = DSM 20456 DNA, complete genome.","Bacteria, Actinobacteria, Bifidobacteriales, Bifidobacteriaceae, Bifidobacterium","(2210688.0, 2211039.0)","(1591.0, 2191.0)",,,2211039,0.6266488288989928,138.88333344459534,2210284,1801085.0,217167.0,1390350.0,625940.0,837935.0,1145282.0,,,,0.4558620689655172,0.1517241379310344,0.1117241379310344,0.1117241379310344,0.0772413793103448,0.0717241379310344,0.02,,,,0.36,0.2,0.12,0.12,0.12,0.04,0.04,,,,0.5517241379310345,0.1034482758620689,0.1034482758620689,0.1034482758620689,0.1034482758620689,0.0344827586206896,0.0,,,,0.863451317352772,-1.0407658236912145,-1.045833721184505,-1.045833721184505,-1.045833721184505,-1.0129224493674809,-1.0104477307608135,,,
NZ_CP014341,"Corynebacterium pseudotuberculosis strain E55, complete genome.","Bacteria, Actinobacteria, Corynebacteriales, Corynebacteriaceae, Corynebacterium","(2334407.0, 2335383.0)","(1813.0, 2052.0)",,,2335383,0.5217889314086811,134.9211039543152,2334310,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,0.9998671168788508,,,,,,,,,
NZ_CP007790,"Corynebacterium marinum DSM 44953, complete genome.","Bacteria, Actinobacteria, Corynebacteriales, Corynebacteriaceae, Corynebacterium","(2606395.0, 2607268.0)","(1615.0, 2201.0)",,,2607268,0.680519992574603,165.1151556968689,11396,1203220.0,2360368.0,1577109.0,2117323.0,426009.0,1877181.0,902516.0,,,0.4773755656108597,0.1153846153846153,0.1010558069381598,0.0935143288084464,0.0769230769230769,0.0678733031674208,0.0550527903469079,0.0128205128205128,,,0.3076923076923077,0.2307692307692307,0.1282051282051282,0.1538461538461538,0.0769230769230769,0.0512820512820512,0.0256410256410256,0.0256410256410256,,,0.6470588235294118,0.0,0.0,0.0,0.1764705882352941,0.0588235294117647,0.0588235294117647,0.0588235294117647,,,0.7535524411533698,-1.0215066201395446,-1.0163521480225954,-1.024567893125398,-1.0021227252302802,-1.0153782364177042,-1.005852016005723,-1.005852016005723,,
NZ_AP014680,"Lactobacillus hokkaidonensis DNA, complete genome.","Bacteria, Firmicutes, Bacilli, Lactobacillales, Lactobacillaceae, Lactobacillus","(2277854.0, 317.0)","(1677.0, 1851.0)",,,2277985,0.381203124691339,148.10926604270935,2277960,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,0.9998671168788508,,,,,,,,,
NZ_CP020356,"Corynebacterium pseudotuberculosis strain SigmaE chromosome, complete genome.","Bacteria, Actinobacteria, Corynebacteriales, Corynebacteriaceae, Corynebacterium","(2338280.0, 2339255.0)","(1813.0, 2051.0)",,,2339255,0.5219354025106284,125.55195045471191,2763,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,0.9998671168788508,,,,,,,,,
NZ_CP017711,"Corynebacterium pseudotuberculosis strain MEX1, complete genome.","Bacteria, Actinobacteria, Corynebacteriales, Corynebacteriaceae, Corynebacterium","(2336115.0, 2337090.0)","(1813.0, 2052.0)",,,2337090,0.5218113123585313,114.57317066192628,2336017,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,0.9998671168788508,,,,,,,,,
NC_022442,Staphylococcus aureus subsp. aureus SA957,"Bacteria, Firmicutes, Bacilli, Bacillales, Staphylococcus","(2789326.0, 516.0)","(1879.0, 2155.0)",,,2789538,0.3285268026461729,170.87405133247375,28405,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,0.9998671168788508,,,,,,,,,
NZ_CP014113,"Staphylococcus saprophyticus strain FDAARGOS_168, complete genome.","Bacteria, Firmicutes, Bacilli, Bacillales, Staphylococcaceae, Staphylococcus","(495689.0, 495935.0)","(493590.0, 494320.0)",,,2583619,0.3329612454467938,159.6075484752655,515534,1370411.0,,,,,,,,,0.7762096774193548,0.2237903225806451,,,,,,,,,0.875,0.125,,,,,,,,,0.6774193548387096,0.3225806451612903,,,,,,,,,1.035452983218593,-1.034626189979062,,,,,,,,
NZ_CP014998,"Corynebacterium pseudotuberculosis strain Cp13, complete genome.","Bacteria, Actinobacteria, Corynebacteriales, Corynebacteriaceae, Corynebacterium","(2341262.0, 2342237.0)","(1813.0, 2052.0)",,,2342237,0.5215949538838298,128.65877270698547,2341164,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,0.9998671168788508,,,,,,,,,
NZ_CP018486,Brucella melitensis strain BwIM_IRN_37 chromosome 1,"Bacteria, Proteobacteria, Alphaproteobacteria, Rhizobiales,Brucellaceae, Brucella","(2126148.0, 633.0)",,,,2126353,0.5715038848206295,93.79222345352171,2010949,1619068.0,45289.0,,,,,,,,0.40625,0.3125,0.28125,,,,,,,,0.5625,0.375,0.0625,,,,,,,,0.25,0.25,0.5,,,,,,,,-0.6040494394582057,-1.1585814393258262,-1.1202717454260638,,,,,,,
NC_020564,Staphylococcus aureus subsp. aureus ST228 complete genome,"Bacteria, Firmicutes, Bacilli, Bacillales, Staphylococcus","(2758531.0, 516.0)","(1879.0, 2155.0)",,,2759512,0.3285109831013599,171.0899043083191,12965,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,0.9998671168788508,,,,,,,,,
NZ_CP019595,"Staphylococcus aureus strain GD1677 chromosome, complete genome.","Bacteria, Firmicutes, Bacilli, Bacillales, Staphylococcaceae, Staphylococcus","(2813022.0, 516.0)","(1879.0, 2155.0)",,,2790204,0.3291895502981144,156.20969486236572,24455,2095641.0,,,,,,,,,0.6705128205128206,0.3294871794871795,,,,,,,,,0.7,0.3,,,,,,,,,0.6410256410256411,0.358974358974359,,,,,,,,,1.1327600140892882,-0.9850007228094002,,,,,,,,
NZ_CP014623,"Lactobacillus backii strain TMW 1.1988 chromosome, complete genome.","Bacteria, Firmicutes, Bacilli, Lactobacillales, Lactobacillaceae, Lactobacillus","(2210265.0, 2210793.0)","(2208730.0, 2208899.0)",,,2558858,0.4088351131637629,149.01908540725708,2208647,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,0.9998671168788508,,,,,,,,,
NZ_CP013953,"Staphylococcus aureus strain NCCP14558, complete genome.","Bacteria, Firmicutes, Bacilli, Bacillales, Staphylococcaceae, Staphylococcus","(2954934.0, 516.0)","(1879.0, 2155.0)",,,2955147,0.3295978169613897,178.2532079219818,9400,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,0.9998671168788508,,,,,,,,,
NZ_CP020773,"Staphylococcus lutrae strain ATCC 700373 chromosome, complete genome.","Bacteria, Firmicutes, Bacilli, Bacillales, Staphylococcaceae, Staphylococcus","(1309018.0, 1309562.0)","(1307499.0, 1307673.0)",,,2533115,0.3773093602145974,133.80197262763977,1306782,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,0.9998671168788508,,,,,,,,,
NZ_CP014890,"Lactobacillus backii strain TMW 1.1992 chromosome, complete genome.","Bacteria, Firmicutes, Bacilli, Lactobacillales, Lactobacillaceae, Lactobacillus","(2196648.0, 2197176.0)","(2195113.0, 2195282.0)",,,2548351,0.4090417685789752,146.66099882125854,2195039,815.0,226061.0,,,,,,,,0.5168421052631579,0.3768421052631578,0.1063157894736842,,,,,,,,0.4736842105263157,0.4736842105263157,0.0526315789473684,,,,,,,,0.56,0.28,0.16,,,,,,,,1.4994824872274846,-1.026446735295278,-1.003817084449541,,,,,,,
NZ_CP020019,"Staphylococcus aureus strain 08S00974 chromosome, complete genome.","Bacteria, Firmicutes, Bacilli, Bacillales, Staphylococcaceae, Staphylococcus","(2801968.0, 2802697.0)","(1363.0, 1639.0)",,,2802697,0.3294851352108344,150.37870335578918,28901,953635.0,,,,,,,,,0.6208133971291866,0.3791866028708134,,,,,,,,,0.6363636363636364,0.3636363636363636,,,,,,,,,0.6052631578947368,0.3947368421052631,,,,,,,,,1.3423814994215233,-0.6609077242508876,,,,,,,,
NZ_CP004350,"Corynebacterium casei LMG S-19264, complete genome.","Bacteria, Actinobacteria, Corynebacteriales, Corynebacteriaceae, Corynebacterium","(3112686.0, 3113488.0)","(1849.0, 2620.0)",,,3113488,0.5568677316244675,164.40390300750732,4009,2824515.0,2002134.0,284905.0,,,,,,,0.5579044117647058,0.2426470588235294,0.1231617647058823,0.0762867647058823,,,,,,,0.6470588235294118,0.2352941176470588,0.0588235294117647,0.0588235294117647,,,,,,,0.46875,0.25,0.1875,0.09375,,,,,,,0.9940690568473682,-1.058065807501987,-1.0030032679152017,-1.0142046349345195,,,,,,
NZ_CP016537,"Planococcus halocryophilus strain DSM 24743, complete genome.","Bacteria, Firmicutes, Bacilli, Bacillales, Planococcaceae, Planococcus","(3424404.0, 3424893.0)","(1345.0, 1517.0)",,,3424893,0.4005111984520392,177.9295792579651,3342,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,0.9998671168788508,,,,,,,,,
NZ_CP012976,"Staphylococcus aureus strain ST20130942, complete genome.","Bacteria, Firmicutes, Bacilli, Bacillales, Staphylococcaceae, Staphylococcus","(2749608.0, 515.0)","(1878.0, 2154.0)",,,2749822,0.3282008799114997,143.76500749588013,16568,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,0.9998671168788508,,,,,,,,,
NZ_CP014432,"Staphylococcus aureus strain USA300-SUR20, complete genome.","Bacteria, Firmicutes, Bacilli, Bacillales, Staphylococcaceae, Staphylococcus","(2915248.0, 543.0)","(1906.0, 2182.0)",,,2915434,0.3279151577432382,165.60633945465088,13131,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,0.9998671168788508,,,,,,,,,
NZ_CP010309,"Staphylococcus schleiferi strain 2317-03, complete genome.","Bacteria, Firmicutes, Bacilli, Bacillales, Staphylococcaceae, Staphylococcus","(2582396.0, 2582931.0)","(1345.0, 1518.0)",,,2582931,0.3584478253580913,138.86137175559998,2579345,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,0.9998671168788508,,,,,,,,,
NZ_CP014915,"Lactobacillus paracollinoides strain TMW 1.1994 chromosome, complete genome.","Bacteria, Firmicutes, Bacilli, Lactobacillales, Lactobacillaceae, Lactobacillus","(3101148.0, 3101626.0)","(3099497.0, 3099818.0)",,,3476943,0.4717762126097551,161.6063630580902,3108802,102.0,,,,,,,,,0.7142857142857143,0.2857142857142857,,,,,,,,,0.5,0.5,,,,,,,,,0.9285714285714286,0.0714285714285714,,,,,,,,,1.4219062377755938,-1.0176628711238722,,,,,,,,
NZ_CP015207,"Sporosarcina ureae strain P8 chromosome, complete genome.","Bacteria, Firmicutes, Bacilli, Bacillales, Planococcaceae, Sporosarcina","(1887806.0, 1887976.0)","(1885951.0, 1886455.0)",,,3353765,0.4121612575717142,157.64354181289673,1872002,3314446.0,2746643.0,2167102.0,,,,,,,0.4857954545454546,0.2357954545454545,0.1448863636363636,0.1335227272727273,,,,,,,0.5625,0.3125,0.0625,0.0625,,,,,,,0.4090909090909091,0.1590909090909091,0.2272727272727272,0.2045454545454545,,,,,,,0.2198867402705415,-1.0074816629553398,-1.0029910922125476,-1.0022741075593844,,,,,,
NZ_CP014542,"Streptococcus pyogenes strain STAB14018 chromosome, complete genome.","Bacteria, Firmicutes, Bacilli, Lactobacillales, Streptococcaceae, Streptococcus","(1890465.0, 231.0)","(1588.0, 1741.0)",,,1890465,0.3860425874057441,67.08333849906921,5092,1719767.0,,,,,,,,,0.7840909090909092,0.2159090909090909,,,,,,,,,0.75,0.25,,,,,,,,,0.8181818181818182,0.1818181818181818,,,,,,,,,1.027718396506944,-1.008436498310286,,,,,,,,
NZ_CP013688,"Streptococcus gallolyticus strain ICDDRB-NRC-S1, complete genome.","Bacteria, Firmicutes, Bacilli, Lactobacillales, Streptococcaceae, Streptococcus","(1965711.0, 1965913.0)","(1964198.0, 1964354.0)",,,2052496,0.3765269213679345,66.90054297447205,1985428,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,0.9998671168788508,,,,,,,,,
NZ_AP014880,"Streptococcus intermedius TYG1620 DNA, complete genome.","Bacteria, Firmicutes, Bacilli, Lactobacillales, Streptococcaceae, Streptococcus, Streptococcus anginosus group","(2006855.0, 202.0)","(1547.0, 1701.0)",,,2006877,0.375523263259283,60.30078554153442,2005545,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,0.9998671168788508,,,,,,,,,
NZ_CP017406,"Lactobacillus plantarum strain RI-113 chromosome, complete genome.","Bacteria, Firmicutes, Bacilli, Lactobacillales, Lactobacillaceae, Lactobacillus","(2753772.0, 2754276.0)","(2752227.0, 2752403.0)",,,3249180,0.4456998381130008,163.84858417510986,2751214,41.0,,,,,,,,,0.7186147186147187,0.2813852813852814,,,,,,,,,0.8181818181818182,0.1818181818181818,,,,,,,,,0.6190476190476191,0.3809523809523809,,,,,,,,,1.025675166718659,-1.0645537843350086,,,,,,,,
NZ_CP017953,"Bacillus amyloliquefaciens strain Y14, complete genome.","Bacteria, Firmicutes, Bacilli, Bacillales, Bacillaceae, Bacillus, Bacillus amyloliquefaciens group","(3957142.0, 598.0)","(1940.0, 2123.0)",,,3957164,0.4644020313537675,162.09108591079712,3303,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,0.9998671168788508,,,,,,,,,
NZ_CP006890,"Bacillus velezensis SQR9, complete genome.","Bacteria, Firmicutes, Bacilli, Bacillales, Bacillaceae, Bacillus, Bacillus amyloliquefaciens group","(4116813.0, 411.0)","(1753.0, 1936.0)",,,4117023,0.4609855227915899,186.6037826538086,3223,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,0.9998671168788508,,,,,,,,,
NZ_CP012117,"Dermabacter vaginalis strain AD1-86, complete genome.","Bacteria, Actinobacteria, Micrococcales, Dermabacteraceae, Dermabacter","(2391972.0, 2392314.0)","(1600.0, 2053.0)",,,2392314,0.6258802147209772,102.86187386512756,11426,1560544.0,222851.0,1337910.0,2170234.0,644958.0,,,,,0.4873188405797102,0.1956521739130435,0.1467391304347826,0.0634057971014492,0.0634057971014492,0.0434782608695652,,,,,0.391304347826087,0.391304347826087,0.0434782608695652,0.0434782608695652,0.0434782608695652,0.0869565217391304,,,,,0.5833333333333334,0.0,0.0,0.25,0.0833333333333333,0.0833333333333333,,,,,1.379130546973772,-1.0123741847107055,-1.0079633326035848,-1.0155845677532804,-1.007354783340895,-1.0366178801547583,,,,
NC_021915,Corynebacterium maris DSM 45190,"Bacteria, Actinobacteria, Actinobacteridae, Actinomycetales, Corynebacterineae, Corynebacteriaceae, Corynebacterium","(2786704.0, 2787574.0)","(1642.0, 2307.0)",,,2787574,0.666683646783906,121.65877890586852,62369,2044130.0,627111.0,1737992.0,2350570.0,1445671.0,1115763.0,,,,0.5625,0.1666666666666666,0.09375,0.0625,0.0520833333333333,0.0416666666666666,0.0208333333333333,,,,0.375,0.2083333333333333,0.125,0.125,0.0833333333333333,0.0416666666666666,0.0416666666666666,,,,0.75,0.125,0.0625,0.0625,0.0,0.0,0.0,,,,1.6449022609308868,-1.0212537940395707,-1.0669275945070753,-1.0669275945070753,-1.0011873039193775,-1.0092087183872858,-1.0092087183872858,,,
NZ_CP005997,"Bacillus subtilis TOA, complete genome.","Bacteria, Firmicutes, Bacilli, Bacillales, Bacillaceae, Bacillus","(4057271.0, 409.0)","(1751.0, 1938.0)",,,4057487,0.4376381242872744,195.9344093799591,3237,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,0.9998671168788508,,,,,,,,,
NZ_CP016598,"Leuconostoc lactis strain WiKim40 chromosome, complete genome.","Bacteria, Firmicutes, Bacilli, Lactobacillales, Leuconostocaceae, Leuconostoc","(823283.0, 823775.0)","(821747.0, 821935.0)",,,1737502,0.4332449689266545,71.32812452316284,821667,1736568.0,,,,,,,,,0.5833333333333333,0.4166666666666666,,,,,,,,,0.5,0.5,,,,,,,,,0.6666666666666666,0.3333333333333333,,,,,,,,,1.984364451832934,-0.7018793672105774,,,,,,,,
NZ_CP017786,"Bacillus xiamenensis strain VV3 chromosome, complete genome.","Bacteria, Firmicutes, Bacilli, Bacillales, Bacillaceae, Bacillus","(1644704.0, 1645323.0)","(1643167.0, 1643362.0)",,,3637729,0.4153195578890016,182.7523183822632,1631656,3612080.0,,,,,,,,,0.8574074074074074,0.1425925925925926,,,,,,,,,0.9,0.1,,,,,,,,,0.8148148148148148,0.1851851851851851,,,,,,,,,1.092564171988836,-1.002436601015515,,,,,,,,
NZ_CP011937,"Bacillus methylotrophicus strain CBMB205, complete genome.","Bacteria, Firmicutes, Bacilli, Bacillales, Bacillaceae, Bacillus, Bacillus amyloliquefaciens group","(3929609.0, 3929792.0)","(1342.0, 1706.0)",,,3929792,0.4649912768920085,214.3677680492401,3926755,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,0.9998671168788508,,,,,,,,,
NZ_CP016278,Diaphorobacter polyhydroxybutyrativorans strain SL-205 chromosome,"Bacteria, Proteobacteria, Betaproteobacteria, Burkholderiales, Comamonadaceae, Diaphorobacter","(3217448.0, 3217785.0)",,,,4061276,0.6665469177667315,181.07310223579407,3215791,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,0.9998671168788508,,,,,,,,,
