RefSeq,Organism,Lineage,DoriC_oriC_0,DoriC_oriC_1,DoriC_oriC_2,DoriC_oriC_3,Sequence_length,GC_Concentration,Time,oriC_middles_0,oriC_middles_1,oriC_middles_2,oriC_middles_3,oriC_middles_4,oriC_middles_5,oriC_middles_6,oriC_middles_7,oriC_middles_8,oriC_middles_9,Avg_Occurance_oriC_0,Avg_Occurance_oriC_1,Avg_Occurance_oriC_2,Avg_Occurance_oriC_3,Avg_Occurance_oriC_4,Avg_Occurance_oriC_5,Avg_Occurance_oriC_6,Avg_Occurance_oriC_7,Avg_Occurance_oriC_8,Avg_Occurance_oriC_9,Z_Occurance_oriC_0,Z_Occurance_oriC_1,Z_Occurance_oriC_2,Z_Occurance_oriC_3,Z_Occurance_oriC_4,Z_Occurance_oriC_5,Z_Occurance_oriC_6,Z_Occurance_oriC_7,Z_Occurance_oriC_8,Z_Occurance_oriC_9,G_A_Occurance_oriC_0,G_A_Occurance_oriC_1,G_A_Occurance_oriC_2,G_A_Occurance_oriC_3,G_A_Occurance_oriC_4,G_A_Occurance_oriC_5,G_A_Occurance_oriC_6,G_A_Occurance_oriC_7,G_A_Occurance_oriC_8,G_A_Occurance_oriC_9,G_N_Occurance_oriC_0,G_N_Occurance_oriC_1,G_N_Occurance_oriC_2,G_N_Occurance_oriC_3,G_N_Occurance_oriC_4,G_N_Occurance_oriC_5,G_N_Occurance_oriC_6,G_N_Occurance_oriC_7,G_N_Occurance_oriC_8,G_N_Occurance_oriC_9,D_Occurance_oriC_0,D_Occurance_oriC_1,D_Occurance_oriC_2,D_Occurance_oriC_3,D_Occurance_oriC_4,D_Occurance_oriC_5,D_Occurance_oriC_6,D_Occurance_oriC_7,D_Occurance_oriC_8,D_Occurance_oriC_9,Prediction_oriC_0,Prediction_oriC_1,Prediction_oriC_2,Prediction_oriC_3,Prediction_oriC_4,Prediction_oriC_5,Prediction_oriC_6,Prediction_oriC_7,Prediction_oriC_8,Prediction_oriC_9
NC_007575,Sulfurimonas denitrificans DSM 1251 chromosome,"Bacteria, Proteobacteria, Epsilonproteobacteria, Campylobacterales, Helicobacteraceae, Sulfurimonas","(2201475.0, 14.0)","(1323.0, 1489.0)",,,2201561,0.3446195676613094,"(107.71982645988464, 0.5362634658813477, 124.97293710708618)",1053037,827991.0,1780381.0,240998.0,2200741.0,,,,,,0.5700000000000001,0.4761200957919965,0.2535953088089087,0.2331398460766705,0.1733333333333333,,,,,,0.08,0.08,0.2,0.28,0.36,,,,,,1.0,0.7858503618864915,0.4000068513876915,0.2272786097773108,0.0,,,,,,1.0,0.7852966879481612,0.4010410505146102,0.2252807745293711,0.0,,,,,,0.1333333333333333,0.1333333333333333,0.2,0.2,0.3333333333333333,,,,,,-1.1975169932507743,-1.0998735732400515,-1.2066790385512631,-1.4862682119347057,-0.5208072714761356,,,,,
NC_010513,Xylella fastidiosa M12,"Bacteria, Proteobacteria, Gammaproteobacteria, Xanthomonadales, Xanthomonadaceae, Xylella","(1352.0, 1636.0)",,,,2475130,0.5191747504171498,"(111.56048488616943, 0.5786280632019043, 130.02156782150269)",2468617,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,0.9999993390080022,,,,,,,,,
NC_014922,Haemophilus influenzae F3047,"Bacteria, Proteobacteria, Gammaproteobacteria, Pasteurellales, Pasteurellaceae, Haemophilus","(624919.0, 625602.0)",,,,2007018,0.3822367313098337,"(120.9548544883728, 0.4699525833129883, 134.93853163719177)",1387215,840609.0,622946.0,2006325.0,109290.0,,,,,,0.5754545454545454,0.5485660752959804,0.4171749493641655,0.2184542550144147,0.063030303030303,,,,,,0.12,0.28,0.2,0.36,0.04,,,,,,1.0,0.8982336934159201,0.5996938657947145,0.1508479039682234,0.0,,,,,,1.0,0.8948184865558805,0.5962786589346749,0.1508479039682234,0.0,,,,,,0.1818181818181818,0.1212121212121212,0.2727272727272727,0.2121212121212121,0.2121212121212121,,,,,,-1.0683225976979485,-1.0734442087887983,-1.22987906049851,-1.383603673004407,-0.9787016949820126,,,,,
NC_018707,Propionibacterium acnes C1 chromosome,"Bacteria, Actinobacteria, Actinobacteridae, Actinomycetales, Propionibacterineae, Propionibacteriaceae, Propionibacterium","(1514.0, 1900.0)",,,,2519002,0.6005918216817613,"(115.26695704460144, 0.64432692527771, 135.13956117630005)",2518126,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,0.9999993390080022,,,,,,,,,
NC_018495,Mycoplasma genitalium M2321 chromosome,"Bacteria, Tenericutes, Mollicutes, Mycoplasmataceae, Mycoplasma","(578483.0, 579124.0)",,,,579977,0.3167418707983248,"(26.940580368041992, 0.1786189079284668, 29.812557220458984)",364598,288963.0,480431.0,104137.0,578200.0,,,,,,0.6359297459628735,0.5416666666666667,0.2254920624721817,0.1933577496788136,0.125,,,,,,0.1666666666666666,0.2222222222222222,0.0555555555555555,0.0555555555555555,0.5,,,,,,0.7503416200342147,1.0,0.3434431786646433,0.3507427820692514,0.0,,,,,,0.737821808261724,1.0,0.3363028490018614,0.3671326610904477,0.0,,,,,,1.0,0.0,0.0,0.0,0.0,,,,,,-7.789532676744612,-1.054986684993095,-1.0065109358850377,-1.0084140705739542,0.2389665046796467,,,,,
NC_014632,Ilyobacter polytropus DSM 2926 chromosome,"Bacteria, Fusobacteria, Fusobacteriales, Fusobacteriaceae, Ilyobacter","(2044762.0, 23.0)",,,,2046464,0.3453449462096572,"(122.69055795669556, 0.6131007671356201, 141.00111985206604)",1926,,,,,,,,,,0.75,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,0.0,,,,,,,,,,1.0,,,,,,,,,,1.0001703655315664,,,,,,,,,
NC_014552,Mycoplasma fermentans JER chromosome,"Bacteria, Tenericutes, Mollicutes, Mycoplasmataceae, Mycoplasma","(977416.0, 99.0)",,,,977524,0.2694603917653173,"(66.19350504875183, 0.42974162101745605, 75.96839165687561)",507692,678865.0,756681.0,798100.0,851853.0,160705.0,1584.0,900023.0,,,0.5357142857142857,0.3776708445418159,0.3188092092138658,0.2509964374821277,0.2176991604137262,0.192209421013497,0.119047619047619,0.1189046509918088,,,0.0476190476190476,0.0476190476190476,0.0476190476190476,0.0476190476190476,0.238095238095238,0.0952380952380952,0.2857142857142857,0.1904761904761904,,,1.0,0.6356928355102275,0.4700771933707772,0.3819252158626311,0.2675228100344997,0.3386569162238033,0.0,0.1650026922970508,,,1.0,0.636895304561798,0.4718263101513528,0.3839652959706415,0.2699404982870719,0.3349426725920897,0.0,0.1677587688130415,,,0.1904761904761904,0.0952380952380952,0.0952380952380952,0.0952380952380952,0.1428571428571428,0.0476190476190476,0.0476190476190476,0.2857142857142857,,,-1.1383978826682208,-1.0336214105970696,-1.0036106092782031,-1.0206684381783957,-1.458451595068132,-1.0329388311292205,-1.0646993842811894,-1.3164010803722503,,
NC_006932,Brucella abortus biovar 1 str. 9-941 chromosome 1,"Bacteria, Proteobacteria, Alphaproteobacteria, Rhizobiales, Brucellaceae, Brucella","(2010519.0, 2010970.0)",,,,2124241,0.5715575586762519,"(128.5912835597992, 0.4640922546386719, 143.91218662261963)",1616466,2009078.0,45166.0,,,,,,,,0.65625,0.2829431343751675,0.140625,,,,,,,,0.375,0.5625,0.0625,,,,,,,,1.0,0.1566090102166198,0.0,,,,,,,,1.0,0.1626635272840501,0.0,,,,,,,,0.25,0.25,0.5,,,,,,,,-1.1538896060985293,-0.9964346491643056,-0.6127028382886606,,,,,,,
NC_014211,Nocardiopsis dassonvillei subsp. dassonvillei DSM 43111 chromosome 2,"Bacteria, Actinobacteria, Actinobacteridae, Actinomycetales, Streptosporangineae, Nocardiopsaceae, Nocardiopsis","(459388.0, 459598.0)",,,,775354,0.7198969760909211,"(34.08286118507385, 0.2052445411682129, 38.347496509552)",139205,763247.0,211249.0,690304.0,389866.0,285495.0,503464.0,,,,0.3455284552845528,0.2910761918033672,0.2027893242931222,0.1820725236379919,0.1603070822625684,0.159674122008256,0.1382113821138211,,,,0.073170731707317,0.048780487804878,0.048780487804878,0.2195121951219512,0.2195121951219512,0.2195121951219512,0.1707317073170731,,,,1.0,0.9447925720915178,0.7379865654651717,0.6795096067470896,0.0883828005949891,0.4679647807159509,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,,,,-1.0973480828814586,-1.1396312300113949,-1.1842884145455823,-1.0718208970719358,-1.0989915543307147,-1.0240587797957146,-1.1314581960465289,,,
NC_017246,Brucella melitensis M5-90 chromosome chromosome 1,"Bacteria, Proteobacteria, Alphaproteobacteria, Rhizobiales, Brucellaceae, Brucella","(2012512.0, 2012963.0)",,,,2126451,0.5715114056237365,"(98.624840259552, 0.5032761096954346, 112.33255171775818)",1619205,2011071.0,45295.0,,,,,,,,0.65625,0.2831500143612452,0.140625,,,,,,,,0.375,0.5625,0.0625,,,,,,,,1.0,0.1570199932022252,0.0,,,,,,,,1.0,0.1630800642427556,0.0,,,,,,,,0.25,0.25,0.5,,,,,,,,-1.1538896060985293,-0.9986345085137514,-0.6127028382886606,,,,,,,
NZ_CP007561,"Streptococcus pyogenes strain NGAS596, complete genome.","Bacteria, Firmicutes, Bacilli, Lactobacillales, Streptococcaceae, Streptococcus","(1561.0, 1714.0)",,,,1791306,0.3853311494518524,"(82.35451221466064, 0.34192609786987305, 92.32487440109253)",1603417,2894.0,,,,,,,,,0.5454545454545454,0.4545454545454546,,,,,,,,,0.1818181818181818,0.8181818181818182,,,,,,,,,1.0,0.0,,,,,,,,,1.0,0.0,,,,,,,,,0.0,1.0,,,,,,,,,-1.1464798330148993,1.1036528974547453,,,,,,,,
NC_017305,Corynebacterium pseudotuberculosis PAT10 chromosome,"Bacteria, Actinobacteria, Actinobacteridae, Actinomycetales, Corynebacterineae, Corynebacteriaceae, Corynebacterium","(2334349.0, 2335323.0)",,,,2335323,0.5218815555706855,"(132.7664144039154, 0.510936975479126, 152.04167199134827)",2334251,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,0.9999993390080022,,,,,,,,,
NC_013512,Sulfurospirillum deleyianum DSM 6946,"Bacteria, Proteobacteria, Epsilonproteobacteria, Campylobacterales, Campylobacteraceae, Sulfurospirillum","(1121.0, 1276.0)",,,,2306351,0.3896982722924654,"(136.4801766872406, 0.6334540843963623, 154.2934010028839)",2302531,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,0.9999993390080022,,,,,,,,,
NC_005070,Synechococcus sp. WH 8102,"Bacteria, Cyanobacteria, Chroococcales, Synechococcus","(2434168.0, 173.0)",,,,2434428,0.594126012352799,"(135.64475345611572, 0.9232516288757324, 156.3311412334442)",573,,,,,,,,,,0.75,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,0.0,,,,,,,,,,0.9994941330628612,,,,,,,,,
NC_015571,Porphyromonas gingivalis TDC60,"Bacteria, Bacteroidetes, Bacteroidia, Bacteroidales, Porphyromonadaceae, Porphyromonas","(288976.0, 289544.0)",,,,2339898,0.4834262006292582,"(140.06805109977722, 0.6670353412628174, 160.0073368549347)",1363250,790437.0,1699954.0,2029046.0,342565.0,2335965.0,,,,,0.6145604395604396,0.389443576501322,0.382145447038941,0.248698159219355,0.1974129056357664,0.0906593406593406,,,,,0.3428571428571428,0.0285714285714285,0.0285714285714285,0.1714285714285714,0.1428571428571428,0.2857142857142857,,,,,1.0,0.8071048559958467,0.6538513336383216,0.3155281865705782,0.3466698878911089,0.0,,,,,1.0,0.5297903291303208,0.6538513336383216,0.3155281865705782,0.069355361025583,0.0,,,,,0.1153846153846153,0.1923076923076923,0.1923076923076923,0.1923076923076923,0.2307692307692307,0.0769230769230769,,,,,-1.1389364622878395,-1.0434851292100602,-1.0315104903322292,-1.2838876804016677,-1.1786447734287349,-1.1219471931520302,,,,
NC_017505,Neisseria meningitidis alpha710 chromosome,"Bacteria, Proteobacteria, Betaproteobacteria, Neisseriales, Neisseriaceae, Neisseria","(2228891.0, 2229384.0)",,,,2242947,0.5169020935403289,"(140.33980083465576, 0.6308259963989258, 160.74582934379578)",17610,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,0.9999993390080022,,,,,,,,,
NC_017562,Xylella fastidiosa subsp. fastidiosa GB514 chromosome,"Bacteria, Proteobacteria, Gammaproteobacteria, Xanthomonadales, Xanthomonadaceae, Xylella","(1121554.0, 1121833.0)",,,,2491203,0.5178128799620103,"(143.6756718158722, 0.5457057952880859, 162.94104957580566)",1497350,1069218.0,,,,,,,,,0.5826923076923077,0.4173076923076923,,,,,,,,,0.1,0.9,,,,,,,,,1.0,0.0,,,,,,,,,1.0,0.0,,,,,,,,,0.2307692307692307,0.7692307692307693,,,,,,,,,-1.0428392943906977,1.0149712659088068,,,,,,,,
NC_007481,Pseudoalteromonas haloplanktis TAC125 chromosome 1,"Bacteria, Proteobacteria, Gammaproteobacteria, Alteromonadales, Pseudoalteromonadaceae, Pseudoalteromonas","(3208603.0, 3209028.0)",,,,3214944,0.4023482213064986,"(141.1858036518097, 0.695009708404541, 164.14835000038147)",3453,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,0.9999993390080022,,,,,,,,,
NC_014118,Burkholderia sp. CCGE1002 chromosome chromosome 2,"Bacteria, Proteobacteria, Betaproteobacteria, Burkholderiales, Burkholderiaceae, Burkholderia","(2044492.0, 2045218.0)",,,,2593966,0.6322993439389722,"(141.901775598526, 0.6801791191101074, 166.50666904449463)",2050473,1798816.0,2542766.0,1568248.0,,,,,,,0.3522727272727273,0.0681818181818181,0.0681818181818181,0.0113636363636363,,,,,,,0.4090909090909091,0.2727272727272727,0.2727272727272727,0.0454545454545454,,,,,,,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,,,,,,,1.0,0.0,0.0,0.0,,,,,,,0.3598142057524087,-0.9442443220457816,-0.9442443220457816,-1.0632684657511418,,,,,,
NC_015172,Syntrophobotulus glycolicus DSM 8271 chromosome,"Bacteria, Firmicutes, Clostridia, Clostridiales, Peptococcaceae, Syntrophobotulus","(3406440.0, 55.0)","(1397.0, 1553.0)",,,3406739,0.4635019002042715,"(145.585786819458, 0.7602546215057373, 168.1871314048767)",7857,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,0.9999993390080022,,,,,,,,,
NC_001263,Deinococcus radiodurans R1 chromosome 1,"Bacteria, Deinococcus-Thermus, Deinococci, Deinococcales, Deinococcaceae, Deinococcus","(1183.0, 1903.0)",,,,2648638,0.6701036532738713,"(146.38281273841858, 0.7737605571746826, 168.9645483493805)",1362210,1870218.0,669165.0,2427345.0,231311.0,,,,,,0.5234375,0.3084038202903857,0.2712214296779281,0.2369791666666666,0.1333905590605885,,,,,,0.09375,0.25,0.28125,0.1875,0.1875,,,,,,1.0,0.5230576405807714,0.4192905124702502,0.0,0.0082121045689044,,,,,,1.0,0.5230576405807714,0.4155952062414623,0.0,0.0045167983401165,,,,,,0.0,0.0,0.0,0.6666666666666666,0.3333333333333333,,,,,,-1.454419848672215,-1.0339571100677374,-1.115143894747112,0.3301068933182109,-1.1217960504847524,,,,,
NC_014010,Alpha proteobacterium IMCC1322 chromosome,"Bacteria, Proteobacteria, Alphaproteobacteria, SAR116 cluster, Candidatus Puniceispirillum","(1808666.0, 1808890.0)",,,,2753527,0.4885370653710677,"(147.99481916427612, 0.7603278160095215, 172.73639750480652)",4140,1808627.0,,,,,,,,,0.71875,0.28125,,,,,,,,,0.25,0.75,,,,,,,,,1.0,0.0,,,,,,,,,1.0,0.0,,,,,,,,,0.625,0.375,,,,,,,,,-1.165801020285761,1.0599967159905164,,,,,,,,
NC_017219,Bifidobacterium longum subsp. infantis ATCC 15697,"Bacteria, Actinobacteria, Actinobacteridae, Bifidobacteriales, Bifidobacteriaceae, Bifidobacterium","(2828641.0, 2828958.0)",,,,2828958,0.5986409130146153,"(151.1877007484436, 0.7314682006835938, 174.6504180431366)",1334262,1667766.0,2017694.0,761782.0,2343130.0,294868.0,7983.0,,,,0.5614069952305246,0.4637154665454041,0.3526609604119114,0.3424054854888844,0.2717062603220772,0.165785251830662,0.1563990461049284,,,,0.2162162162162162,0.081081081081081,0.1351351351351351,0.027027027027027,0.054054054054054,0.2432432432432432,0.2432432432432432,,,,1.0,0.8706403403808701,0.6067984187339165,0.5683562809936672,0.3614231997943117,0.2163081825166499,0.0,,,,1.0,0.8737286800137829,0.6098867583668293,0.5683562809936672,0.3645115394272246,0.2163081825166499,0.0,,,,0.0294117647058823,0.0294117647058823,0.0588235294117647,0.2058823529411764,0.1176470588235294,0.1764705882352941,0.3823529411764705,,,,-1.0640021984133006,-1.3793243918867033,-1.0622135706500642,-1.0369113024666972,-1.0466315368812984,-1.4824434701659952,-0.8914084720751048,,,
NZ_LN554884,"Staphylococcus xylosus genome assembly Staphylococcus xylosus C2a, chromosome : Chr1.","Bacteria, Firmicutes, Bacilli, Bacillales, Staphylococcaceae, Staphylococcus","(2786469.0, 513.0)","(1882.0, 2123.0)",,,2786686,0.3289900620306701,"(151.24696135520935, 0.7958409786224365, 174.81570959091187)",2784897,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,0.9999993390080022,,,,,,,,,
NC_019435,Lactococcus lactis subsp. cremoris UC509.9,"Bacteria, Firmicutes, Bacilli, Lactobacillales, Streptococcaceae, Lactococcus","(1366.0, 1521.0)",,,,2250427,0.3587887987479709,"(154.04568552970886, 0.928325891494751, 181.35972452163696)",8126,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,0.9999993390080022,,,,,,,,,
NC_019949,Mycoplasma cynos C142 complete genome,"Bacteria, Tenericutes, Mollicutes, Mycoplasmataceae, Mycoplasma","(997788.0, 356.0)",,,,998123,0.2570043972536451,"(45.934606313705444, 0.24845170974731445, 50.80352473258972)",8567,137151.0,906630.0,252715.0,656921.0,534164.0,431847.0,792445.0,,,0.1121794871794871,0.0865384615384615,0.0769230769230769,0.0705128205128205,0.0673076923076923,0.0352564102564102,0.0256410256410256,0.0256410256410256,,,0.2564102564102564,0.2307692307692307,0.0769230769230769,0.1282051282051282,0.1538461538461538,0.1025641025641025,0.0256410256410256,0.0256410256410256,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.1923076923076923,0.1153846153846153,0.1153846153846153,0.2307692307692307,0.1538461538461538,0.0384615384615384,0.0769230769230769,0.0769230769230769,,,-1.1893105735606382,-1.1898459971047173,-0.997605721503865,-1.1113052602059297,-1.1211831025285532,-1.0094257500326675,-1.0406855246930518,-1.0406855246930518,,
NZ_LT906460,"Staphylococcus simiae strain NCTC13838 genome assembly, chromosome: 1.","Bacteria, Firmicutes, Bacilli, Bacillales, Staphylococcaceae, Staphylococcus","(2643281.0, 2643976.0)","(1363.0, 1635.0)",,,2643976,0.3215025401138285,"(163.3570032119751, 0.7890810966491699, 186.70901083946228)",11904,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,0.9999993390080022,,,,,,,,,
NC_014800,Pseudoalteromonas sp. SM9913 chromosome chromosome 1I,"Bacteria, Proteobacteria, Gammaproteobacteria, Alteromonadales, Pseudoalteromonadaceae, Pseudoalteromonas","(704272.0, 160.0)",,,,704884,0.3981718977874374,"(45.956218242645264, 0.19316482543945312, 50.54670691490173)",22473,86519.0,125844.0,199529.0,630704.0,318969.0,,,,,0.1809210526315789,0.0964912280701754,0.0888157894736842,0.0811403508771929,0.0394736842105263,0.0131578947368421,,,,,0.4736842105263157,0.1052631578947368,0.1578947368421052,0.1578947368421052,0.0526315789473684,0.0526315789473684,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.25,0.25,0.3333333333333333,0.1666666666666666,0.0,0.0,,,,,-0.1850760247892735,-1.0835811541892808,-1.1343600020030549,-1.1328554000476656,-1.0475122926079534,-1.0475122926079534,,,,
NC_018529,Burkholderia pseudomallei BPC006 chromosome 1I,"Bacteria, Proteobacteria, Betaproteobacteria, Burkholderiales, Burkholderiaceae, Burkholderia, pseudomallei group","(3146508.0, 3146950.0)",,,,3153284,0.6850505695015102,"(165.58205032348633, 0.9152147769927979, 195.50486588478088)",3153225,547105.0,,,,,,,,,0.35,0.15,,,,,,,,,0.9,0.1,,,,,,,,,0.0,0.0,,,,,,,,,0.0,0.0,,,,,,,,,0.5,0.5,,,,,,,,,1.0692704496889378,-0.7300790061200273,,,,,,,,
NC_021218,Helicobacter pylori UM066,"Bacteria, Proteobacteria, Epsilonproteobacteria, Campylobacterales, Helicobacteraceae, Helicobacter","(1622953.0, 1623059.0)","(1621365.0, 1621584.0)",,,1658047,0.3861663752595674,"(75.32925772666931, 0.3621947765350342, 84.0695321559906)",302263,612481.0,86247.0,1173606.0,1038251.0,1626385.0,,,,,0.4894544584389996,0.4382541685939093,0.3962080774004134,0.3009533694414335,0.2936542774286237,0.2915836923771296,,,,,0.25,0.25,0.2142857142857142,0.0714285714285714,0.1071428571428571,0.1071428571428571,,,,,0.981083278331884,0.5417071505661136,1.0,0.1917095583548854,0.0,0.8330014361751851,,,,,0.5184012220907812,1.0,0.1830465953159396,0.6906753479822773,0.9008075859049712,0.0,,,,,0.2083333333333333,0.1041666666666666,0.1875,0.25,0.1666666666666666,0.0833333333333333,,,,,-1.0760920421479965,-1.1798188707448871,-1.2211022863863603,-1.2093007182420108,-0.9969769891238428,-1.027456818205357,,,,
NZ_CP009631,Burkholderia vietnamiensis LMG 10929 chromosome 1,"Bacteria, Proteobacteria, Betaproteobacteria, Burkholderiales,Burkholderiaceae, Burkholderia, Burkholderia cepacia complex","(793583.0, 794078.0)","(791382.0, 792505.0)",,,3317416,0.6676410193958189,"(182.18087601661682, 0.7421870231628418, 207.8218493461609)",745826,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,0.9999993390080022,,,,,,,,,
NC_007880,Francisella tularensis subsp. holarctica,"Bacteria, Proteobacteria, Gammaproteobacteria, Thiotrichales, Francisellaceae, Francisella","(1895784.0, 274.0)",,,,1895994,0.3215263339440947,"(88.7106261253357, 0.5055656433105469, 99.45047378540039)",88061,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,0.9999993390080022,,,,,,,,,
NC_014006,Sphingobium japonicum UT26S chromosome 1,"Bacteria, Proteobacteria, Alphaproteobacteria, Sphingomonadales, Sphingomonadaceae, Sphingobium","(3514689.0, 153.0)",,,,3514822,0.6475835760672944,"(187.59578943252563, 0.9393134117126465, 213.11267185211182)",3290043,2203935.0,1768974.0,153818.0,763631.0,,,,,,0.5669642677211514,0.5202702702702703,0.5061861903612992,0.2923732995009486,0.0945945945945946,,,,,,0.1351351351351351,0.081081081081081,0.2432432432432432,0.1621621621621621,0.3783783783783784,,,,,,0.7632773056031333,1.0,0.6641108487251285,0.4709147969734832,0.0,,,,,,0.869444630146337,1.0,0.617390669476825,0.5364162388681489,0.0,,,,,,0.5,0.5,0.0,0.0,0.0,,,,,,-2.1396617127400632,-1.069944579086089,-1.032325063369987,-1.0193404200376135,-0.5544696064863415,,,,,
NC_017451,Haemophilus influenzae R2866 chromosome,"Bacteria, Proteobacteria, Gammaproteobacteria, Pasteurellales, Pasteurellaceae, Haemophilus","(1931795.0, 1932306.0)",,,,1932306,0.3807823398571447,"(119.44297552108765, 0.6580698490142822, 134.09126782417297)",613318,206100.0,2200.0,1600438.0,,,,,,,0.5704545454545454,0.5532258149128554,0.475752977314327,0.0818181818181818,,,,,,,0.35,0.45,0.1,0.1,,,,,,,1.0,0.8425006577546137,0.5231764536376963,0.0,,,,,,,1.0,0.838584420078626,0.5207445465287023,0.0,,,,,,,0.1818181818181818,0.1818181818181818,0.4090909090909091,0.2272727272727272,,,,,,,-1.1386299500235586,-1.2005693369416106,-1.0571127386176242,-1.064134978240068,,,,,,
NZ_CP023483,"Brochothrix thermosphacta strain BI chromosome, complete genome.","Bacteria, Firmicutes, Bacilli, Bacillales, Listeriaceae, Brochothrix","(1241219.0, 1241386.0)","(1239150.0, 1239874.0)",,,2647794,0.3644082583463819,"(184.64724230766296, 0.9569706916809082, 215.10928893089294)",1241885,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,0.9999993390080022,,,,,,,,,
NZ_LT578453,Mycoplasma bovis isolate JF4278 genome assembly,"Bacteria, Tenericutes, Mollicutes, Mycoplasmataceae, Mycoplasma","(1014784.0, 1014916.0)","(1013215.0, 1013382.0)",,,1038531,0.2931043945727186,"(85.7794680595398, 0.4628939628601074, 94.74813604354858)",357570,936640.0,747370.0,195478.0,836301.0,1031060.0,,,,,0.3081797235023041,0.2211340326569855,0.2148121132612447,0.179312828289255,0.1539071439428139,0.1342165898617511,,,,,0.2903225806451613,0.032258064516129,0.032258064516129,0.1612903225806451,0.1612903225806451,0.3225806451612903,,,,,1.0,0.1656421214113521,0.6841332456717072,0.5559609905763752,0.4405133683979838,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0714285714285714,0.4285714285714285,0.1428571428571428,0.1428571428571428,0.0,0.2142857142857142,,,,,-1.0212810704643884,-1.3372798036625029,-1.0025791691870352,-1.0326194026121045,-1.1260613110602462,-1.0337336766527214,,,,
NC_014738,Riemerella anatipestifer DSM 15868 chromosome,"Bacteria, Bacteroidetes, Flavobacteria, Flavobacteriales, Flavobacteriaceae, Riemerella","(1192887.0, 1193629.0)",,,,2155121,0.3501009920092653,"(130.4265341758728, 0.6001331806182861, 148.06856513023376)",1185639,1377923.0,1924128.0,2136070.0,189784.0,,,,,,0.6333548512989008,0.5147576470326203,0.2749748957070383,0.2027999297667985,0.0662910213811278,,,,,,0.4736842105263157,0.1578947368421052,0.2631578947368421,0.0526315789473684,0.0526315789473684,,,,,,1.0,0.7976875754263066,0.2229956724896389,0.0,0.1780497479564534,,,,,,0.7493903670830808,1.0,0.5484102624256287,0.2721797553648348,0.0,,,,,,0.3103448275862069,0.1034482758620689,0.2758620689655172,0.2758620689655172,0.0344827586206896,,,,,,-0.1618015245614244,-1.155287133676394,-1.215295148603323,-1.0927000232308528,-1.003937874549868,,,,,
