RefSeq,Organism,Lineage,DoriC_oriC_0,DoriC_oriC_1,DoriC_oriC_2,DoriC_oriC_3,Sequence_length,False_order,GC_Concentration,oriC_middles_0,oriC_middles_1,oriC_middles_2,oriC_middles_3,oriC_middles_4,oriC_middles_5,oriC_middles_6,oriC_middles_7,oriC_middles_8,oriC_middles_9,Occurance_oriC_0,Occurance_oriC_1,Occurance_oriC_2,Occurance_oriC_3,Occurance_oriC_4,Occurance_oriC_5,Occurance_oriC_6,Occurance_oriC_7,Occurance_oriC_8,Occurance_oriC_9
NC_003116,Neisseria meningitidis Z2491,"Bacteria, Proteobacteria, Betaproteobacteria, Neisseriales, Neisseriaceae, Neisseria","(219873.0, 221785.0)",,,,2184406,True,0.5180914170717348,452543,250842.0,1003840.0,,,,,,,,0.0909090909090909,0.8181818181818182,0.0909090909090909,,,,,,,
NZ_CP022315,"Virgibacillus sp. LM2416 chromosome, complete genome.","Bacteria, Firmicutes, Bacilli, Bacillales, Bacillaceae, Virgibacillus","(1200649.0, 1201275.0)","(1199113.0, 1199298.0)",,,4071214,False,0.3951779493782444,1197208,4065882.0,,,,,,,,,0.5,0.5,,,,,,,,
NC_002179,Chlamydophila pneumoniae AR39,"Bacteria, Chlamydiae, Chlamydiales, Chlamydiaceae, Chlamydophila","(1229834.0, 200.0)",,,,1229853,False,0.4057257249443632,1226615,1116371.0,,,,,,,,,0.9,0.1,,,,,,,,
NC_021848,K33 str. CDC_K4557 chromosome 1,"Bacteria, Proteobacteria, Gammaproteobacteria, Vibrionales, Vibrionaceae, Vibrio","(2915206.0, 2915633.0)",,,,3331580,True,0.4531162391417885,2912776,1.0,,,,,,,,,0.9,0.1,,,,,,,,
NC_017052,Synechocystis sp. PCC 6803 substr. PCC-N,"Bacteria, Cyanobacteria, Chroococcales, Synechocystis","(324152.0, 324818.0)",,,,3570103,True,0.4773531744042119,547356,21030.0,1791694.0,2740727.0,2208255.0,1395213.0,948194.0,,,,0.0909090909090909,0.303030303030303,0.2121212121212121,0.2121212121212121,0.0909090909090909,0.0606060606060606,0.0303030303030303,,,
NC_021179,Treponema pallidum str. Fribourg-Blanc,"Bacteria, Spirochaetes, Spirochaetales, Spirochaetaceae, Treponema","(1399.0, 1640.0)",,,,1140481,False,0.5278071269929091,2594,743535.0,950043.0,,,,,,,,0.8181818181818182,0.0909090909090909,0.0909090909090909,,,,,,,
NC_008836,Burkholderia mallei NCTC 10229 chromosome 1I,"Bacteria, Proteobacteria, Betaproteobacteria, Burkholderiales, Burkholderiaceae, Burkholderia","(2268737.0, 2269181.0)",,,,3458208,True,0.6815498084557089,2277146,1694923.0,1373573.0,2616.0,2864630.0,,,,,,0.3103448275862069,0.3103448275862069,0.2413793103448276,0.1034482758620689,0.0344827586206896,,,,,
NZ_CP023395,"Corynebacterium pseudotuberculosis strain MB278 chromosome, complete genome.","Bacteria, Actinobacteria, Corynebacteriales, Corynebacteriaceae, Corynebacterium","(2368923.0, 2369898.0)","(1813.0, 2051.0)",,,2369898,False,0.5209802278410295,2368844,216244.0,,,,,,,,,0.9,0.1,,,,,,,,
NC_007519,Desulfovibrio desulfuricans G20,"Bacteria, Proteobacteria, Deltaproteobacteria, Desulfovibrionales, Desulfovibrionaceae, Desulfovibrio","(3730119.0, 188.0)",,,,3730232,False,0.5783613458894782,11926,984416.0,,,,,,,,,0.6923076923076923,0.3076923076923077,,,,,,,,
NC_002695,Escherichia coli O157:H7,"Bacteria, Proteobacteria, Gammaproteobacteria, Enterobacteriales, Enterobacteriaceae, Escherichia","(4719078.0, 4719455.0)",,,,5498578,False,0.5053704794221342,4721055,4351.0,3322342.0,,,,,,,,0.4736842105263157,0.3684210526315789,0.1578947368421052,,,,,,,
NC_021879,Anaplasma phagocytophilum str. HZ2,"Bacteria, Proteobacteria, Alphaproteobacteria, Rickettsiales, Anaplasmataceae, Anaplasma, phagocytophilum group","(20557.0, 20941.0)",,,,1477581,True,0.4164509424525626,1320969,114.0,581807.0,151965.0,,,,,,,0.3333333333333333,0.5,0.1111111111111111,0.0555555555555555,,,,,,
NC_001263,Deinococcus radiodurans R1 chromosome 1,"Bacteria, Deinococcus-Thermus, Deinococci, Deinococcales, Deinococcaceae, Deinococcus","(1183.0, 1903.0)",,,,2648638,True,0.6701036532738713,2427345,669165.0,231311.0,1870218.0,1362210.0,,,,,,0.28125,0.25,0.1875,0.1875,0.09375,,,,,
NC_008819,Prochlorococcus marinus str. NATL1A,"Bacteria, Cyanobacteria, Prochlorales, Prochlorococcaceae, Prochlorococcus","(1864544.0, 187.0)",,,,1864731,False,0.3497930800742841,88,,,,,,,,,,1.0,,,,,,,,,
NZ_CP022477,"Bacillus licheniformis strain BL-010 chromosome, complete genome.","Bacteria, Firmicutes, Bacilli, Bacillales, Bacillaceae, Bacillus","(4287564.0, 19.0)","(1361.0, 1999.0)",,,4287720,False,0.4619716306102077,4257574,,,,,,,,,,1.0,,,,,,,,,
NC_022529,Campylobacter jejuni 4031 genome sequence,"Bacteria, Proteobacteria, Epsilonproteobacteria, Campylobacterales, Campylobacteraceae, Campylobacter","(1324.0, 1482.0)",,,,1669329,True,0.304676909105395,1661342,182430.0,1491171.0,753582.0,1104979.0,,,,,,0.45,0.4,0.05,0.05,0.05,,,,,
NC_009659,Janthinobacterium sp. Marseille,"Bacteria, Proteobacteria, Betaproteobacteria, Burkholderiales, Oxalobacteraceae, Janthinobacterium","(4003841.0, 4004987.0)",,,,4110251,False,0.5423418180544205,4079431,,,,,,,,,,1.0,,,,,,,,,
NZ_CP007669,"Moraxella catarrhalis strain 25239, complete genome.","Bacteria, Proteobacteria, Gammaproteobacteria, Pseudomonadales, Moraxellaceae, Moraxella","(44838.0, 45434.0)",,,,1887974,False,0.4159569994078308,39545,853016.0,683724.0,,,,,,,,0.5555555555555556,0.3888888888888889,0.0555555555555555,,,,,,,
NC_008255,Cytophaga hutchinsonii ATCC 33406,"Bacteria, Bacteroidetes, Sphingobacteria, Sphingobacteriales, Flexibacteraceae, Cytophaga","(4057683.0, 4058133.0)",,,,4433218,False,0.3884645420098899,4002802,2873604.0,,,,,,,,,0.875,0.125,,,,,,,,
NZ_CP013439,Burkholderia vietnamiensis strain HI2297 chromosome 1,"Bacteria, Proteobacteria, Betaproteobacteria, Burkholderiales,Burkholderiaceae, Burkholderia, Burkholderia cepacia complex","(49935.0, 51059.0)","(48368.0, 48863.0)",,,3308896,False,0.6687166958405462,76394,,,,,,,,,,1.0,,,,,,,,,
NZ_CP009494,Mycobacterium smegmatis str. MC2 155,"Bacteria, Actinobacteria, Corynebacteriales, Mycobacteriaceae,Mycobacterium","(6988175.0, 498.0)","(6986147.0, 6986659.0)",,,6988269,False,0.674030006572443,6988003,1272806.0,5183886.0,6394067.0,3909554.0,4576415.0,,,,,0.4090909090909091,0.3181818181818182,0.1363636363636363,0.0454545454545454,0.0454545454545454,0.0454545454545454,,,,
NC_012785,Kosmotoga olearia TBF 19.5.1,"Bacteria, Thermotogae, Thermotogales, Thermotogaceae, Kosmotoga","(217247.0, 219145.0)",,,,2302126,True,0.4154598836032432,2100866,1048385.0,88533.0,1879530.0,316467.0,,,,,,0.2142857142857142,0.3571428571428571,0.1428571428571428,0.1428571428571428,0.1428571428571428,,,,,
NC_020968,Chlamydia trachomatis D/SotonD6 high quality draft genome sequence,"Bacteria, Chlamydiae, Chlamydiales, Chlamydiaceae, Chlamydia/Chlamydophila group, Chlamydia","(720607.0, 720903.0)",,,,1042560,True,0.4130361801718846,4,720628.0,,,,,,,,,0.1818181818181818,0.8181818181818182,,,,,,,,
NZ_CP025029,"Streptococcus agalactiae strain SGEHI2015-25 chromosome, complete genome.","Bacteria, Firmicutes, Bacilli, Lactobacillales, Streptococcaceae, Streptococcus","(2036746.0, 2036899.0)","(2035176.0, 2035383.0)",,,2054713,False,0.3542426606538236,2049295,,,,,,,,,,1.0,,,,,,,,,
NC_010804,Burkholderia multivorans ATCC 17616 chromosome 1,"Bacteria, Proteobacteria, Betaproteobacteria, Burkholderiales, Burkholderiaceae, Burkholderia, Burkholderia cepacia complex","(65394.0, 65787.0)",,,,3448421,False,0.668690394821282,4236,,,,,,,,,,1.0,,,,,,,,,
NC_017357,Helicobacter pylori 908 chromosome,"Bacteria, Proteobacteria, Epsilonproteobacteria, Campylobacterales, Helicobacteraceae, Helicobacter","(1465498.0, 1465649.0)","(1463972.0, 1464123.0)",,,1549666,False,0.392987908362189,1458272,554340.0,1007481.0,1314070.0,389617.0,131711.0,716544.0,,,,0.2571428571428571,0.2571428571428571,0.2,0.1428571428571428,0.0857142857142857,0.0285714285714285,0.0285714285714285,,,
NC_005966,Acinetobacter sp. ADP1,"Bacteria, Proteobacteria, Gammaproteobacteria, Pseudomonadales, Moraxellaceae, Acinetobacter","(3598158.0, 200.0)",,,,3598621,False,0.4042957010477069,261,2388150.0,,,,,,,,,0.9,0.1,,,,,,,,
NC_015730,Roseobacter litoralis Och 149 chromosome,"Bacteria, Proteobacteria, Alphaproteobacteria, Rhodobacterales, Rhodobacteraceae, Roseobacter","(4210918.0, 4211365.0)",,,,4505211,False,0.5720617746871345,4103490,3669252.0,2886063.0,,,,,,,,0.6923076923076923,0.2307692307692307,0.0769230769230769,,,,,,,
NC_017632,Escherichia coli UM146 chromosome,"Bacteria, Proteobacteria, Gammaproteobacteria, Enterobacteriales, Enterobacteriaceae, Escherichia","(3928563.0, 3928940.0)",,,,4993013,False,0.5057941968106232,3930415,4907287.0,3087995.0,,,,,,,,0.4285714285714285,0.5238095238095238,0.0476190476190476,,,,,,,
NC_016810,Salmonella enterica subsp. enterica serovar Typhimurium str. SL1344,"Bacteria, Proteobacteria, Gammaproteobacteria, Enterobacteriales, Enterobacteriaceae, Salmonella, Salmonella enterica subsp. enterica serovar Typhimurium","(4105099.0, 4105476.0)",,,,4878012,False,0.5218332796229284,4107972,,,,,,,,,,1.0,,,,,,,,,
NC_017046,Salmonella enterica subsp. enterica serovar Typhimurium str. 798 chromosome,"Bacteria, Proteobacteria, Gammaproteobacteria, Enterobacteriales, Enterobacteriaceae, Salmonella","(4103935.0, 4104312.0)",,,,4876219,False,0.5217696333983359,4106808,,,,,,,,,,1.0,,,,,,,,,
NC_013854,Azospirillum sp. B510,"Bacteria, Proteobacteria, Alphaproteobacteria, Rhodospirillales, Rhodospirillaceae, Azospirillum","(1.0, 497.0)",,,,3311395,True,0.6776023397993897,3007187,69974.0,2479802.0,1857356.0,,,,,,,0.3571428571428571,0.4285714285714285,0.1428571428571428,0.0714285714285714,,,,,,
NC_021882,Helicobacter pylori UM298,"Bacteria, Proteobacteria, Epsilonproteobacteria, Campylobacterales, Helicobacteraceae, Helicobacter","(924927.0, 925146.0)","(923452.0, 923558.0)",,,1594544,False,0.3881931135170933,671103,1107176.0,406175.0,1253563.0,,,,,,,0.5,0.3333333333333333,0.1111111111111111,0.0555555555555555,,,,,,
NC_021219,Candidatus Saccharimonas aalborgensis,"Bacteria, Candidatus Saccharibacteria, Candidatus Saccharimonas","(520783.0, 521242.0)",,,,1013781,False,0.4851383089641648,532568,,,,,,,,,,1.0,,,,,,,,,
NZ_CP023752,"Listeria monocytogenes strain AT3E chromosome, complete genome.","Bacteria, Firmicutes, Bacilli, Bacillales, Listeriaceae, Listeria","(3057305.0, 3057808.0)","(1357.0, 1549.0)",,,3057808,False,0.3801340698958207,3056659,,,,,,,,,,1.0,,,,,,,,,
NC_021025,Mycoplasma mycoides subsp. mycoides SC str. Gladysdale MU clone SC5,"Bacteria, Tenericutes, Mollicutes, Mycoplasmataceae, Mycoplasma","(1193524.0, 160.0)",,,,1193808,True,0.2395100384651468,3604,221960.0,981066.0,439725.0,1080084.0,760695.0,644158.0,,,,0.2432432432432432,0.4054054054054054,0.1351351351351351,0.081081081081081,0.081081081081081,0.027027027027027,0.027027027027027,,,
NC_006055,Mesoplasma florum L1,"Bacteria, Firmicutes, Mollicutes, Entomoplasmatales, Entomoplasmataceae, Mesoplasma","(792925.0, 793224.0)",,,,793224,True,0.2702048853791615,793074,70566.0,,,,,,,,,0.75,0.25,,,,,,,,
NC_009785,Streptococcus gordonii str. Challis substr. CH1,"Bacteria, Firmicutes, Lactobacillales, Streptococcaceae, Streptococcus","(1519.0, 1673.0)",,,,2196662,False,0.4050677801136451,2318,,,,,,,,,,1.0,,,,,,,,,
NC_008245,Francisella tularensis subsp. tularensis FSC 198,"Bacteria, Proteobacteria, Gammaproteobacteria, Thiotrichales, Francisellaceae, Francisella","(1892184.0, 1892616.0)",,,,1892616,False,0.3226000414241452,1418,1668156.0,988180.0,,,,,,,,0.6,0.3333333333333333,0.0666666666666666,,,,,,,
NC_005043,Chlamydophila pneumoniae TW-183,"Bacteria, Chlamydiae, Chlamydiales, Chlamydiaceae, Chlamydophila","(838691.0, 839044.0)",,,,1225935,True,0.40576213257636,631901,842131.0,952391.0,,,,,,,,0.2307692307692307,0.6923076923076923,0.0769230769230769,,,,,,,
NC_002163,Campylobacter jejuni subsp. jejuni NCTC 11168,"Bacteria, Proteobacteria, Epsilonproteobacteria, Campylobacterales, Campylobacteraceae, Campylobacter","(1324.0, 1482.0)",,,,1641481,False,0.3054857168617851,1634389,191019.0,622659.0,,,,,,,,0.6,0.3333333333333333,0.0666666666666666,,,,,,,
NC_019537,Francisella tularensis subsp. holarctica F92 chromosome,"Bacteria, Proteobacteria, Gammaproteobacteria, Thiotrichales, Francisellaceae, Francisella","(1884435.0, 1886888.0)",,,,1886888,False,0.3217196781155002,87815,,,,,,,,,,1.0,,,,,,,,,
NC_015663,Enterobacter aerogenes KCTC 2190 chromosome,"Bacteria, Proteobacteria, Gammaproteobacteria, Enterobacteriales, Enterobacteriaceae, Enterobacter","(1496150.0, 1496532.0)",,,,5280350,False,0.5484708400011363,1497864,5226886.0,,,,,,,,,0.9,0.1,,,,,,,,
NZ_LN614756,"Peptoclostridium difficile genome assembly CD630DERM, chromosome : 1.","Bacteria, Firmicutes, Clostridia, Clostridiales, Peptostreptococcaceae, Clostridioides","(4292392.0, 4293049.0)","(1321.0, 1561.0)",,,4293049,False,0.2908149895330801,25999,,,,,,,,,,1.0,,,,,,,,,
NC_002491,Chlamydophila pneumoniae J138,"Bacteria, Chlamydiae, Chlamydiales, Chlamydiaceae, Chlamydophila","(840706.0, 841059.0)",,,,1226565,True,0.4058146123523825,633899,844141.0,954389.0,,,,,,,,0.2307692307692307,0.6923076923076923,0.0769230769230769,,,,,,,
NC_007434,Burkholderia pseudomallei 1710b chromosome 1,"Bacteria, Proteobacteria, Betaproteobacteria, Burkholderiales, Burkholderiaceae, Burkholderia, pseudomallei group","(225465.0, 225893.0)",,,,4126292,False,0.6760597650384413,164914,,,,,,,,,,1.0,,,,,,,,,
NC_023137,Phaeobacter gallaeciensis DSM 26640,"Bacteria, Proteobacteria, Alphaproteobacteria, Rhodobacterales, Rhodobacteraceae, Phaeobacter","(3642091.0, 3642495.0)",,,,3776653,False,0.5962451408694418,3684429,2949735.0,,,,,,,,,0.7692307692307693,0.2307692307692307,,,,,,,,
NC_019954,Tepidanaerobacter acetatoxydans Re1 complete genome,"Bacteria, Firmicutes, Clostridia, Thermoanaerobacterales, Thermoanaerobacteraceae, Tepidanaerobacter","(1572.0, 1830.0)",,,,2761252,True,0.3753206878618829,2758155,1828545.0,,,,,,,,,0.9,0.1,,,,,,,,
NC_017167,Alicyclobacillus acidocaldarius subsp. acidocaldarius Tc-4-1 chromosome,"Bacteria, Firmicutes, Bacilli, Bacillales, Alicyclobacillaceae, Alicyclobacillus","(1401.0, 1468.0)",,,,3124048,False,0.6152319042473099,3124036,1056627.0,,,,,,,,,0.9,0.1,,,,,,,,
NC_005810,Yersinia pestis biovar Medievalis str. 91001,"Bacteria, Proteobacteria, Gammaproteobacteria, Enterobacteriales, Enterobacteriaceae, Yersinia","(4594787.0, 20.0)",,,,4595065,False,0.476500767671404,2867,1450833.0,2723201.0,3150376.0,3821294.0,,,,,,0.2307692307692307,0.2307692307692307,0.2307692307692307,0.2307692307692307,0.0769230769230769,,,,,
NZ_CP021864,"Streptococcus agalactiae strain SG-M158 chromosome, complete genome.","Bacteria, Firmicutes, Bacilli, Lactobacillales, Streptococcaceae, Streptococcus","(2098844.0, 2098997.0)","(2097274.0, 2097481.0)",,,2116811,False,0.3548186399258129,2111392,,,,,,,,,,1.0,,,,,,,,,
NC_023076,Pseudomonas monteilii SB3101,"Bacteria, Proteobacteria, Gammaproteobacteria, Pseudomonadales, Pseudomonadaceae, Pseudomonas","(5519475.0, 5520068.0)",,,,5945120,False,0.6249330543370024,5545188,4016553.0,,,,,,,,,0.8888888888888888,0.1111111111111111,,,,,,,,
NC_017911,Pseudomonas fluorescens A506 chromosome,"Bacteria, Proteobacteria, Gammaproteobacteria, Pseudomonadales, Pseudomonadaceae, Pseudomonas","(5962057.0, 222.0)",,,,5962570,False,0.6003176482624103,590,,,,,,,,,,1.0,,,,,,,,,
NC_022784,Anaplasma marginale str. Gypsy Plains genome,"Bacteria, Proteobacteria, Alphaproteobacteria, Rickettsiales, Anaplasmataceae, Anaplasma","(1148826.0, 1149227.0)",,,,1198622,True,0.4751447912686402,435523,1198085.0,1096003.0,978030.0,206415.0,,,,,,0.2083333333333333,0.375,0.25,0.125,0.0416666666666666,,,,,
NZ_CP022475,"Lactobacillus curvatus strain KG6 chromosome, complete genome.","Bacteria, Firmicutes, Bacilli, Lactobacillales, Lactobacillaceae, Lactobacillus","(1985027.0, 442.0)","(1790.0, 1971.0)",,,1985155,False,0.420037226312303,6559,,,,,,,,,,1.0,,,,,,,,,
NC_022361,Pseudomonas aeruginosa PAO581 genome,"Bacteria, Proteobacteria, Gammaproteobacteria, Pseudomonadales, Pseudomonadaceae, Pseudomonas","(6043932.0, 482.0)",,,,6043974,False,0.6635117887667948,6025374,5498231.0,,,,,,,,,0.75,0.25,,,,,,,,
NZ_CP008896,"Pseudomonas fluorescens strain UK4, complete genome.","Bacteria, Proteobacteria, Gammaproteobacteria, Pseudomonadales, Pseudomonadaceae, Pseudomonas","(3879975.0, 3880558.0)",,,,6064456,False,0.6013381909275951,3865615,,,,,,,,,,1.0,,,,,,,,,
NZ_CP024635,"Lactobacillus brevis strain BDGP6 chromosome, complete genome.","Bacteria, Firmicutes, Bacilli, Lactobacillales, Lactobacillaceae, Lactobacillus","(1762961.0, 1763498.0)","(1761333.0, 1761601.0)",,,2785111,False,0.4557215134333964,1760935,,,,,,,,,,1.0,,,,,,,,,
NC_023003,delta proteobacterium BABL1 complete genome,"Bacteria, Proteobacteria, Deltaproteobacteria","(651649.0, 652486.0)",,,,1118422,True,0.2738107798308688,45239,651506.0,184178.0,,,,,,,,0.2,0.6,0.2,,,,,,,
NZ_CP025028,"Streptococcus agalactiae strain SGEHI2015-95 chromosome, complete genome.","Bacteria, Firmicutes, Bacilli, Lactobacillales, Streptococcaceae, Streptococcus","(2098802.0, 2098955.0)","(2097232.0, 2097439.0)",,,2116769,False,0.3548252076631886,2111351,,,,,,,,,,1.0,,,,,,,,,
NC_009381,Yersinia pestis Pestoides F,"Bacteria, Proteobacteria, Gammaproteobacteria, Enterobacteriales, Enterobacteriaceae, Yersinia","(4483111.0, 4483490.0)",,,,4517345,False,0.4764393686999775,4481801,3321113.0,782648.0,,,,,,,,0.4736842105263157,0.4736842105263157,0.0526315789473684,,,,,,,
NC_010742,Brucella abortus S19 chromosome 1,"Bacteria, Proteobacteria, Alphaproteobacteria, Rhizobiales, Brucellaceae, Brucella","(2008805.0, 2009256.0)",,,,2122487,True,0.5715888954796896,45289,2007364.0,1614799.0,,,,,,,,0.0625,0.5625,0.375,,,,,,,
NC_007643,Rhodospirillum rubrum ATCC 11170,"Bacteria, Proteobacteria, Alphaproteobacteria, Rhodospirillales, Rhodospirillaceae, Rhodospirillum","(4154190.0, 4154680.0)",,,,4352825,False,0.6544795621234486,4246660,411889.0,,,,,,,,,0.9285714285714286,0.0714285714285714,,,,,,,,
NC_009714,Campylobacter hominis ATCC BAA-381,"Bacteria, Proteobacteria, Epsilonproteobacteria, Campylobacterales, Campylobacteraceae, Campylobacter","(1711145.0, 1711273.0)",,,,1711273,True,0.3173316005102634,1710781,248164.0,1473767.0,1033002.0,581202.0,763860.0,,,,,0.131578947368421,0.3421052631578947,0.2105263157894736,0.1578947368421052,0.131578947368421,0.0263157894736842,,,,
NZ_CP025308,"Bacillus velezensis strain Lzh-a42 chromosome, complete genome.","Bacteria, Firmicutes, Bacilli, Bacillales, Bacillaceae, Bacillus, Bacillus amyloliquefaciens group","(4246083.0, 99.0)","(1441.0, 1624.0)",,,4246605,False,0.4598982010335315,3109,,,,,,,,,,1.0,,,,,,,,,
NC_016745,Oceanimonas sp. GK1 chromosome,"Bacteria, Proteobacteria, Gammaproteobacteria, Aeromonadales, Aeromonadaceae, Oceanimonas","(458207.0, 458729.0)",,,,3514537,False,0.611019602297543,461804,,,,,,,,,,1.0,,,,,,,,,
NZ_CP023448,Helicobacter pylori strain HPJP26 chromosome,"Bacteria, Proteobacteria, Epsilonproteobacteria, Campylobacterales, Helicobacteraceae, Helicobacter","(1505507.0, 1505659.0)","(1503919.0, 1504138.0)",,,1578351,False,0.3888780125586767,1497824,1064550.0,920088.0,17788.0,293310.0,1360036.0,673998.0,464042.0,,,0.375,0.2916666666666667,0.125,0.0416666666666666,0.0416666666666666,0.0416666666666666,0.0416666666666666,0.0416666666666666,,
NC_018691,Alcanivorax dieselolei B5 chromosome,"Bacteria, Proteobacteria, Gammaproteobacteria, Oceanospirillales, Alcanivoracaceae, Alcanivorax","(4927462.0, 99.0)",,,,4928223,False,0.6163156577938945,4925592,,,,,,,,,,1.0,,,,,,,,,
NC_019940,Thioflavicoccus mobilis 8321 chromosome,"Bacteria, Proteobacteria, Gammaproteobacteria, Chromatiales, Chromatiaceae, Thioflavicoccus","(2215.0, 2383.0)",,,,4048921,False,0.6564171047051794,199,407920.0,3662079.0,,,,,,,,0.4736842105263157,0.3684210526315789,0.1578947368421052,,,,,,,
NZ_CP007561,"Streptococcus pyogenes strain NGAS596, complete genome.","Bacteria, Firmicutes, Bacilli, Lactobacillales, Streptococcaceae, Streptococcus","(1561.0, 1714.0)",,,,1791306,False,0.3853311494518524,2894,1603417.0,,,,,,,,,0.8181818181818182,0.1818181818181818,,,,,,,,
NC_012526,Deinococcus deserti VCD115,"Bacteria, Deinococcus-Thermus, Deinococci, Deinococcales, Deinococcaceae, Deinococcus","(1422.0, 1812.0)",,,,2819842,False,0.6338816146436573,2814333,269093.0,1905406.0,2177179.0,2556033.0,1401159.0,1660390.0,772209.0,1018153.0,,0.1956521739130435,0.1956521739130435,0.1956521739130435,0.108695652173913,0.0869565217391304,0.0652173913043478,0.0652173913043478,0.0434782608695652,0.0434782608695652,
NC_013061,Pedobacter heparinus DSM 2366,"Bacteria, Bacteroidetes, Sphingobacteria, Sphingobacteriales, Sphingobacteriaceae, Pedobacter","(15988.0, 16500.0)",,,,5167383,False,0.4204888625441543,2216,,,,,,,,,,1.0,,,,,,,,,
NC_018527,Burkholderia pseudomallei BPC006 chromosome 1,"Bacteria, Proteobacteria, Betaproteobacteria, Burkholderiales, Burkholderiaceae, Burkholderia, pseudomallei group","(2685.0, 3113.0)",,,,4001777,False,0.679643318455776,4001712,,,,,,,,,,1.0,,,,,,,,,
NC_018605,Cardinium endosymbiont cEper1 of Encarsia pergandiella,"Bacteria, Bacteroidetes, Candidatus Cardinium","(353842.0, 354436.0)",,,,887130,True,0.3662270467687937,882761,580818.0,104399.0,318527.0,190294.0,674169.0,490807.0,,,,0.2790697674418604,0.1627906976744186,0.1395348837209302,0.1395348837209302,0.1162790697674418,0.1162790697674418,0.0465116279069767,,,
NZ_AP014839,"Pseudomonas aeruginosa DNA, complete genome, strain: 8380.","Bacteria, Proteobacteria, Gammaproteobacteria, Pseudomonadales, Pseudomonadaceae, Pseudomonas","(6613218.0, 482.0)",,,,6613260,False,0.6623296226067023,6605689,1174914.0,598281.0,,,,,,,,0.6923076923076923,0.2307692307692307,0.0769230769230769,,,,,,,
