RefSeq,Organism,Lineage,DoriC_oriC_0,DoriC_oriC_1,DoriC_oriC_2,DoriC_oriC_3,Sequence_length,False_order,GC_Concentration,oriC_middles_0,oriC_middles_1,oriC_middles_2,oriC_middles_3,oriC_middles_4,oriC_middles_5,oriC_middles_6,oriC_middles_7,oriC_middles_8,oriC_middles_9,Occurance_oriC_0,Occurance_oriC_1,Occurance_oriC_2,Occurance_oriC_3,Occurance_oriC_4,Occurance_oriC_5,Occurance_oriC_6,Occurance_oriC_7,Occurance_oriC_8,Occurance_oriC_9
NZ_CP013652,"Paenibacillus naphthalenovorans strain 32O-Y, complete genome.","Bacteria, Firmicutes, Bacilli, Bacillales, Paenibacillaceae, Paenibacillus","(4279971.0, 4280525.0)","(4278387.0, 4278599.0)",,,5200139,False,0.4968944099378882,4276267,,,,,,,,,,1.0,,,,,,,,,
NZ_CP018776,"Staphylococcus condimenti strain StO 2014-01 chromosome, complete genome.","Bacteria, Firmicutes, Bacilli, Bacillales, Staphylococcaceae, Staphylococcus","(2665507.0, 497.0)","(1860.0, 2113.0)",,,2665650,False,0.3461939864573368,6888,,,,,,,,,,1.0,,,,,,,,,
NC_013222,Robiginitalea biformata HTCC2501,"Bacteria, Bacteroidetes, Flavobacteria, Flavobacteriales, Flavobacteriaceae, Robiginitalea","(758716.0, 759011.0)",,,,3530383,True,0.5529329254078098,828520,3530369.0,3110939.0,,,,,,,,0.5833333333333334,0.25,0.1666666666666666,,,,,,,
NC_015519,Tepidanaerobacter sp. Re1 chromosome,"Bacteria, Firmicutes, Clostridia, Thermoanaerobacterales, Thermoanaerobacteraceae, Tepidanaerobacter","(1453.0, 1711.0)",,,,2759867,False,0.3753430871849984,2756754,,,,,,,,,,1.0,,,,,,,,,
NZ_LT906447,"Staphylococcus piscifermentans strain NCTC13836 genome assembly, chromosome: 1.","Bacteria, Firmicutes, Bacilli, Bacillales, Staphylococcaceae, Staphylococcus","(2612630.0, 2613271.0)","(1363.0, 1620.0)",,,2613271,False,0.3670212542059358,2611556,,,,,,,,,,1.0,,,,,,,,,
NC_014414,Parvularcula bermudensis HTCC2503 chromosome,"Bacteria, Proteobacteria, Alphaproteobacteria, Parvularculales, Parvularculaceae, Parvularcula","(808220.0, 808571.0)",,,,2902643,True,0.6065609859703726,1303,798706.0,1130425.0,,,,,,,,0.391304347826087,0.391304347826087,0.217391304347826,,,,,,,
NZ_LT605586,Brucella sp. 141012304 genome assembly,"Bacteria, Proteobacteria, Alphaproteobacteria, Rhizobiales,Brucellaceae, Brucella","(1090781.0, 1091149.0)",,,,1296428,False,0.5706232818174245,2864,1088247.0,854234.0,,,,,,,,0.45,0.45,0.1,,,,,,,
NC_013771,Cyanobacterium UCYN-A,"Bacteria, Cyanobacteria, Chroococcales","(138998.0, 139406.0)",,,,1443806,True,0.3111678438793023,68943,549057.0,1098837.0,1422308.0,379490.0,237763.0,,,,,0.2692307692307692,0.1923076923076923,0.1923076923076923,0.1153846153846153,0.1153846153846153,0.1153846153846153,,,,
NZ_CP018029,"Alteromonas mediterranea strain RG65 chromosome, complete genome.","Bacteria, Proteobacteria, Gammaproteobacteria, Alteromonadales, Alteromonadaceae, Alteromonas","(4349379.0, 129.0)",,,,4349864,False,0.449290828402911,4599,,,,,,,,,,1.0,,,,,,,,,
NZ_HG810405,"Wolbachia endosymbiont of Onchocerca volvulus str. Cameroon, assembly W_O_volvulus_Cameroon_v3, complete genome.","Bacteria, Proteobacteria, Alphaproteobacteria, Rickettsiales, Anaplasmataceae, Wolbachieae, Wolbachia","(10930.0, 11317.0)",,,,960618,False,0.3206810615666164,960043,343531.0,,,,,,,,,0.75,0.25,,,,,,,,
NZ_CP009781,"Yersinia aldovae 670-83, complete genome.","Bacteria, Proteobacteria, Gammaproteobacteria, Enterobacterales, Yersiniaceae, Yersinia","(2685503.0, 2685882.0)",,,,4471090,False,0.4768647018959582,2683940,,,,,,,,,,1.0,,,,,,,,,
NC_017449,Francisella cf. novicida 3523 chromosome,"Bacteria, Proteobacteria, Gammaproteobacteria, Thiotrichales, Francisellaceae, Francisella","(1944972.0, 144.0)",,,,1945310,False,0.3232369133968364,4634,,,,,,,,,,1.0,,,,,,,,,
NZ_CP023706,"Edwardsiella tarda strain KC-Pc-HB1 chromosome, complete genome.","Bacteria, Proteobacteria, Gammaproteobacteria, Enterobacterales, Hafniaceae, Edwardsiella","(1710954.0, 1711349.0)",,,,3638764,False,0.5727381605402274,1713617,3635802.0,,,,,,,,,0.75,0.25,,,,,,,,
NC_008710,Borrelia turicatae 91E135 chromosome,"Bacteria, Spirochaetes, Spirochaetales, Spirochaetaceae, Borrelia","(459106.0, 459345.0)",,,,917330,False,0.2911896482181985,466694,,,,,,,,,,1.0,,,,,,,,,
NC_012806,Mycoplasma conjunctivae,"Bacteria, Tenericutes, Mollicutes, Mycoplasmataceae, Mycoplasma","(845675.0, 100.0)",,,,846214,True,0.284901927881127,843516,686739.0,299362.0,78921.0,777125.0,,,,,,0.2857142857142857,0.2142857142857142,0.2142857142857142,0.1428571428571428,0.1428571428571428,,,,,
NZ_CP022437,"Virgibacillus necropolis strain LMG 19488 chromosome, complete genome.","Bacteria, Firmicutes, Bacilli, Bacillales, Bacillaceae, Virgibacillus","(305435.0, 306097.0)","(303896.0, 304081.0)",,,4337422,True,0.3727135611891118,4333546,302580.0,,,,,,,,,0.5,0.5,,,,,,,,
NC_010528,Cupriavidus taiwanensis,"Bacteria, Proteobacteria, Betaproteobacteria, Burkholderiales, Burkholderiaceae, Cupriavidus","(3416800.0, 706.0)",,,,3416911,False,0.6751159161008291,3389029,3027930.0,,,,,,,,,0.75,0.25,,,,,,,,
NZ_CP017831,"Butyrivibrio hungatei strain MB2003 chromosome 1, complete sequence.","Bacteria, Firmicutes, Clostridia, Clostridiales, Lachnospiraceae, Butyrivibrio","(3143244.0, 3143769.0)",,,,3143784,False,0.3990652665704768,2747,,,,,,,,,,1.0,,,,,,,,,
NC_010530,Cupriavidus taiwanensis,"Bacteria, Proteobacteria, Betaproteobacteria, Burkholderiales, Burkholderiaceae, Cupriavidus","(2500913.0, 88.0)",,,,2502411,False,0.6790810941927605,445,,,,,,,,,,1.0,,,,,,,,,
NZ_CP011856,"Spiroplasma eriocheiris strain DSM 21848, complete genome.","Bacteria, Tenericutes, Mollicutes, Entomoplasmatales, Spiroplasmataceae, Spiroplasma","(1365389.0, 1365714.0)",,,,1365714,False,0.2979423217452556,1365239,,,,,,,,,,1.0,,,,,,,,,
NZ_AP014568,"Comamonadaceae bacterium A1 DNA, complete genome.","Bacteria, Proteobacteria, Betaproteobacteria, Burkholderiales, Comamonadaceae","(193235.0, 193561.0)",,,,2574013,True,0.6604337274131871,337078,2393524.0,1448033.0,2142945.0,1685266.0,,,,,,0.4285714285714285,0.238095238095238,0.1428571428571428,0.0952380952380952,0.0952380952380952,,,,,
NZ_CP012507,"Kocuria palustris strain MU14/1, complete genome.","Bacteria, Actinobacteria, Micrococcales, Micrococcaceae, Kocuria","(1705.0, 2425.0)",,,,2854447,False,0.7049785825415571,2851852,2609838.0,1395312.0,2211958.0,,,,,,,0.5,0.2222222222222222,0.1666666666666666,0.1111111111111111,,,,,,
NZ_AP014569,"Comamonadaceae bacterium B1 DNA, complete genome.","Bacteria, Proteobacteria, Betaproteobacteria, Burkholderiales, Comamonadaceae","(2122747.0, 2123180.0)",,,,2606868,False,0.6609057305548267,11181,1382784.0,741833.0,2432361.0,1670950.0,1961886.0,1152166.0,,,,0.2571428571428571,0.2285714285714285,0.1428571428571428,0.1428571428571428,0.0857142857142857,0.0857142857142857,0.0571428571428571,,,
NC_011979,Geobacter sp. FRC-32,"Bacteria, Proteobacteria, Deltaproteobacteria, Desulfuromonadales, Geobacteraceae, Geobacter","(4304267.0, 184.0)","(1523.0, 1735.0)",,,4304501,False,0.5347198200209502,3873,1140516.0,,,,,,,,,0.5625,0.4375,,,,,,,,
NC_021505,Pseudomonas putida NBRC 14164 DNA,"Bacteria, Proteobacteria, Gammaproteobacteria, Pseudomonadales, Pseudomonadaceae, Pseudomonas","(6156490.0, 384.0)",,,,6156701,False,0.6233078397018144,6143302,,,,,,,,,,1.0,,,,,,,,,
NZ_CP007220,Mycobacterium chelonae CCUG 47445,"Bacteria, Actinobacteria, Corynebacteriales, Mycobacteriaceae,Mycobacterium","(5029743.0, 46.0)","(1523.0, 2213.0)",,,5029817,False,0.6392017840808125,5029680,,,,,,,,,,1.0,,,,,,,,,
NC_008340,Alkalilimnicola ehrlichei MLHE-1,"Bacteria, Proteobacteria, Gammaproteobacteria, Chromatiales, Ectothiorhodospiraceae, Alkalilimnicola","(1431.0, 1650.0)",,,,3275944,True,0.6753125206047478,2635577,14435.0,,,,,,,,,0.5294117647058824,0.4705882352941176,,,,,,,,
NC_011312,Aliivibrio salmonicida LFI1238 chromosome 1,"Bacteria, Proteobacteria, Gammaproteobacteria, Vibrionales, Vibrionaceae, Aliivibrio","(3325057.0, 311.0)",,,,3325165,False,0.3922836911852495,3275814,2325722.0,1939898.0,,,,,,,,0.46875,0.28125,0.25,,,,,,,
NZ_CP014933,"Pediococcus claussenii strain TMW 2.53 chromosome, complete genome.","Bacteria, Firmicutes, Bacilli, Lactobacillales, Lactobacillaceae, Pediococcus","(841450.0, 841629.0)","(839603.0, 840117.0)",,,1889038,False,0.3683928009918276,841821,,,,,,,,,,1.0,,,,,,,,,
NZ_LN614827,"Legionella fallonii LLAP-10 genome assembly LFA, chromosome : I.","Bacteria, Proteobacteria, Gammaproteobacteria, Legionellales, Legionellaceae, Legionella","(4180749.0, 643.0)",,,,4181563,False,0.3829041915666462,4174709,,,,,,,,,,1.0,,,,,,,,,
NZ_CP019688,"Corynebacterium glaucum strain DSM 30827 chromosome, complete genome.","Bacteria, Actinobacteria, Corynebacteriales, Corynebacteriaceae, Corynebacterium","(2517922.0, 42.0)",,,,2518659,True,0.629743049773709,2470733,2171869.0,440590.0,670115.0,,,,,,,0.6111111111111112,0.1666666666666666,0.1111111111111111,0.1111111111111111,,,,,,
NC_017910,Escherichia blattae DSM 4481 chromosome,"Bacteria, Proteobacteria, Gammaproteobacteria, Enterobacteriales, Enterobacteriaceae, Escherichia","(4111285.0, 4111655.0)",,,,4158725,False,0.5650832887483543,4133903,,,,,,,,,,1.0,,,,,,,,,
NC_014652,Caldicellulosiruptor hydrothermalis 108 chromosome,"Bacteria, Firmicutes, Clostridia, Thermoanaerobacterales, Thermoanaerobacterales Family III. Incertae Sedis, Caldicellulosiruptor","(2770339.0, 110.0)","(1476.0, 1692.0)",,,2770676,False,0.3611483262568413,2765030,,,,,,,,,,1.0,,,,,,,,,
NC_008048,Sphingopyxis alaskensis RB2256,"Bacteria, Proteobacteria, Alphaproteobacteria, Sphingomonadales, Sphingomonadaceae, Sphingopyxis","(1535.0, 1681.0)",,,,3345170,True,0.6550154401719495,96332,2963263.0,2171483.0,2571060.0,,,,,,,0.4761904761904761,0.3333333333333333,0.0952380952380952,0.0952380952380952,,,,,,
NC_014721,Caldicellulosiruptor kristjanssonii 177R1B chromosome,"Bacteria, Firmicutes, Clostridia, Thermoanaerobacterales, Thermoanaerobacterales Family III. Incertae Sedis, Caldicellulosiruptor","(2786091.0, 66.0)","(1432.0, 1650.0)",,,2786473,False,0.3609753261560403,8255,,,,,,,,,,1.0,,,,,,,,,
NC_021985,Streptomyces collinus Tu 365,"Bacteria, Actinobacteria, Actinobacteridae, Actinomycetales, Streptomycineae, Streptomycetaceae, Streptomyces","(4409139.0, 4410163.0)",,,,8272925,False,0.7260087574829942,47698,4432793.0,,,,,,,,,0.5833333333333334,0.4166666666666667,,,,,,,,
NC_014720,Caldicellulosiruptor kronotskyensis 2002 chromosome,"Bacteria, Firmicutes, Clostridia, Thermoanaerobacterales, Thermoanaerobacterales Family III. Incertae Sedis, Caldicellulosiruptor","(2843420.0, 82.0)",,,,2843785,False,0.3509586695196718,2825069,,,,,,,,,,1.0,,,,,,,,,
NC_007954,Shewanella denitrificans OS217,"Bacteria, Proteobacteria, Gammaproteobacteria, Alteromonadales, Shewanellaceae, Shewanella","(4545452.0, 9.0)",,,,4545906,False,0.4514917378405976,4534101,,,,,,,,,,1.0,,,,,,,,,
NC_014657,Caldicellulosiruptor owensensis OL chromosome,"Bacteria, Firmicutes, Clostridia, Thermoanaerobacterales, Thermoanaerobacterales Family III. Incertae Sedis, Caldicellulosiruptor","(2428570.0, 116.0)","(1482.0, 1700.0)",,,2428903,False,0.3543879685602924,868,,,,,,,,,,1.0,,,,,,,,,
NZ_CP024962,"Entomoplasma freundtii strain BARC 318 chromosome, complete genome.","Bacteria, Tenericutes, Mollicutes, Entomoplasmatales, Entomoplasmataceae, Entomoplasma","(837310.0, 838114.0)",,,,838114,True,0.3459768002920844,6929,165266.0,301653.0,667316.0,517067.0,,,,,,0.3333333333333333,0.2333333333333333,0.2333333333333333,0.1,0.1,,,,,
NZ_CP022657,"Tumebacillus algifaecis strain THMBR28 chromosome, complete genome.","Bacteria, Firmicutes, Bacilli, Bacillales, Alicyclobacillaceae, Tumebacillus","(40675.0, 41225.0)","(39047.0, 39306.0)",,,4516965,False,0.5303972911014365,5576,,,,,,,,,,1.0,,,,,,,,,
NZ_CP016809,"Paenibacillus sp. IHBB 9852, complete genome.","Bacteria, Firmicutes, Bacilli, Bacillales, Paenibacillaceae, Paenibacillus","(3215381.0, 3215981.0)","(3213831.0, 3214033.0)",,,6593819,False,0.5211846124377997,3214972,,,,,,,,,,1.0,,,,,,,,,
NZ_CP009287,"Paenibacillus graminis strain DSM 15220, complete genome.","Bacteria, Firmicutes, Bacilli, Bacillales, Paenibacillaceae, Paenibacillus","(7165879.0, 87.0)",,,,7166464,False,0.5056901143995142,1566,,,,,,,,,,1.0,,,,,,,,,
NZ_CP012502,"Bacillus beveridgei strain MLTeJB, complete genome.","Bacteria, Firmicutes, Bacilli, Bacillales, Bacillaceae, Bacillus","(4392.0, 5073.0)","(2825.0, 3035.0)",,,3582268,False,0.4607868534682497,3210,,,,,,,,,,1.0,,,,,,,,,
NZ_CP016537,"Planococcus halocryophilus strain DSM 24743, complete genome.","Bacteria, Firmicutes, Bacilli, Bacillales, Planococcaceae, Planococcus","(3424404.0, 3424893.0)","(1345.0, 1517.0)",,,3424893,False,0.4005111984520392,3330,,,,,,,,,,1.0,,,,,,,,,
NC_008345,Shewanella frigidimarina NCIMB 400,"Bacteria, Proteobacteria, Gammaproteobacteria, Alteromonadales, Shewanellaceae, Shewanella","(4844835.0, 22.0)",,,,4845257,False,0.4158406870884248,10710,,,,,,,,,,1.0,,,,,,,,,
NZ_CP009467,"Vibrio harveyi strain ATCC 33843 (392 [MAV]) chromosome 1, complete sequence.","Bacteria, Proteobacteria, Gammaproteobacteria, Vibrionales, Vibrionaceae, Vibrio","(216577.0, 217006.0)",,,,3621606,True,0.4495290211027925,231078,3602956.0,,,,,,,,,0.7777777777777778,0.2222222222222222,,,,,,,,
NC_014363,Olsenella uli DSM 7084 chromosome,"Bacteria, Actinobacteria, Coriobacteridae, Coriobacteriales, Coriobacterineae, Coriobacteriaceae, Olsenella","(2045415.0, 2045655.0)",,,,2051896,True,0.6469752852971106,1085777,1432817.0,1815092.0,100850.0,279961.0,,,,,,0.2571428571428571,0.2571428571428571,0.2571428571428571,0.1428571428571428,0.0857142857142857,,,,,
NC_021915,Corynebacterium maris DSM 45190,"Bacteria, Actinobacteria, Actinobacteridae, Actinomycetales, Corynebacterineae, Corynebacteriaceae, Corynebacterium","(2786704.0, 2787574.0)","(1642.0, 2307.0)",,,2787574,True,0.666683646783906,60709,627111.0,2082872.0,,,,,,,,0.5714285714285714,0.2142857142857142,0.2142857142857142,,,,,,,
NC_014375,Brevundimonas subvibrioides ATCC 15264 chromosome,"Bacteria, Proteobacteria, Alphaproteobacteria, Caulobacterales, Caulobacteraceae, Brevundimonas","(3445056.0, 272.0)",,,,3445263,True,0.6842270096651547,2766900,321024.0,3315001.0,786765.0,,,,,,,0.36,0.28,0.24,0.12,,,,,,
NC_007512,Pelodictyon luteolum DSM 273,"Bacteria, Chlorobi, Chlorobia, Chlorobiales, Chlorobiaceae, Chlorobium/Pelodictyon group, Pelodictyon","(2362910.0, 2363372.0)",,,,2364842,False,0.5733004572821355,16803,,,,,,,,,,1.0,,,,,,,,,
NZ_CP004353,"Corynebacterium vitaeruminis DSM 20294, complete genome.","Bacteria, Actinobacteria, Corynebacteriales, Corynebacteriaceae, Corynebacterium","(2930852.0, 2931780.0)","(1675.0, 2305.0)",,,2931780,False,0.6552527815866129,13821,1386932.0,550018.0,,,,,,,,0.5,0.2777777777777778,0.2222222222222222,,,,,,,
NZ_CP014056,"Grimontia hollisae strain ATCC 33564 chromosome 1, complete sequence.","Bacteria, Proteobacteria, Gammaproteobacteria, Vibrionales, Vibrionaceae, Grimontia","(1264529.0, 1265077.0)",,,,3215321,False,0.4973556295001339,1262508,3212813.0,,,,,,,,,0.75,0.25,,,,,,,,
NC_016027,Gluconacetobacter xylinus NBRC 3288,"Bacteria, Proteobacteria, Alphaproteobacteria, Rhodospirillales, Acetobacteraceae, Gluconacetobacter","(2007248.0, 2007536.0)",,,,3136818,True,0.6091657214412822,564,1989292.0,,,,,,,,,0.6428571428571429,0.3571428571428571,,,,,,,,
NZ_CP013124,"Pseudomonas mendocina S5.2, complete genome.","Bacteria, Proteobacteria, Gammaproteobacteria, Pseudomonadales, Pseudomonadaceae, Pseudomonas","(1.0, 519.0)",,,,5120146,False,0.6271293826386982,1908,,,,,,,,,,1.0,,,,,,,,,
NZ_CP014476,"Methylomonas denitrificans strain FJG1, complete genome.","Bacteria, Proteobacteria, Gammaproteobacteria, Methylococcales, Methylococcaceae, Methylomonas","(2325977.0, 2326165.0)",,,,5172098,False,0.5166278751872064,2188056,,,,,,,,,,1.0,,,,,,,,,
NZ_CP017715,"Marinobacter salinus strain Hb8 chromosome, complete genome.","Bacteria, Proteobacteria, Gammaproteobacteria, Alteromonadales, Alteromonadaceae, Marinobacter","(3287957.0, 3288602.0)",,,,4121005,False,0.5590774580472482,3297798,,,,,,,,,,1.0,,,,,,,,,
NZ_CP018420,"Pseudomonas veronii strain R02 chromosome, complete genome.","Bacteria, Proteobacteria, Gammaproteobacteria, Pseudomonadales, Pseudomonadaceae, Pseudomonas","(6852225.0, 6852809.0)",,,,6852809,False,0.6106297432191675,563,,,,,,,,,,1.0,,,,,,,,,
NC_014306,Erwinia billingiae Eb661 chromosome,"Bacteria, Proteobacteria, Gammaproteobacteria, Enterobacteriales, Enterobacteriaceae, Erwinia","(1.0, 461.0)",,,,5100167,False,0.5519723177692024,2716,,,,,,,,,,1.0,,,,,,,,,
NZ_CP009654,"Francisella sp. CA97-1460, complete genome.","Bacteria, Proteobacteria, Gammaproteobacteria, Thiotrichales, Francisellaceae, Francisella","(409340.0, 409823.0)",,,,1855434,False,0.3118871379957465,410215,1853231.0,,,,,,,,,0.5,0.5,,,,,,,,
NC_012846,Bartonella grahamii as4aup,"Bacteria, Proteobacteria, Alphaproteobacteria, Rhizobiales, Bartonellaceae, Bartonella","(2340775.0, 1.0)",,,,2341328,False,0.380572478525008,2340732,,,,,,,,,,1.0,,,,,,,,,
NZ_CP011412,"Sedimenticola thiotaurini strain SIP-G1 chromosome, complete genome.","Bacteria, Proteobacteria, Gammaproteobacteria, Sedimenticola","(2811040.0, 2811263.0)",,,,3928944,False,0.5764319878318449,2817511,,,,,,,,,,1.0,,,,,,,,,
NZ_CP016022,"Ralstonia insidiosa strain ATCC 49129 chromosome 1, complete sequence.","Bacteria, Proteobacteria, Betaproteobacteria, Burkholderiales, Burkholderiaceae, Ralstonia","(3920632.0, 3921238.0)",,,,3921238,False,0.6285078844997422,3804883,,,,,,,,,,1.0,,,,,,,,,
NC_008025,Deinococcus geothermalis DSM 11300,"Bacteria, Deinococcus-Thermus, Deinococci, Deinococcales, Deinococcaceae, Deinococcus","(1635.0, 2024.0)",,,,2467205,True,0.6663621385332795,7270,1187354.0,325645.0,754654.0,,,,,,,0.4166666666666667,0.375,0.125,0.0833333333333333,,,,,,
NC_014012,Shewanella violacea DSS12,"Bacteria, Proteobacteria, Gammaproteobacteria, Alteromonadales, Shewanellaceae, Shewanella","(29759.0, 30204.0)",,,,4962103,False,0.4471632289777136,4961323,,,,,,,,,,1.0,,,,,,,,,
NC_014220,Syntrophothermus lipocalidus DSM 12680 chromosome,"Bacteria, Firmicutes, Clostridia, Clostridiales, Syntrophomonadaceae, Syntrophothermus","(2405467.0, 107.0)","(1419.0, 1548.0)",,,2405559,False,0.5098939581195057,2716,236827.0,,,,,,,,,0.6,0.4,,,,,,,,
NC_015312,Pseudonocardia dioxanivorans CB1190 chromosome,"Bacteria, Actinobacteria, Actinobacteridae, Actinomycetales, Pseudonocardineae, Pseudonocardiaceae, Pseudonocardia","(5169.0, 5310.0)",,,,7096571,False,0.7330953216701418,7049213,5764827.0,,,,,,,,,0.7,0.3,,,,,,,,
NC_012026,Anaplasma marginale str. Florida,"Bacteria, Proteobacteria, Alphaproteobacteria, Rickettsiales, Anaplasmataceae, Anaplasma","(1152391.0, 1152771.0)",,,,1202435,True,0.4977449924528145,1201855,1098892.0,982669.0,,,,,,,,0.5,0.3333333333333333,0.1666666666666666,,,,,,,
NC_021039,Ruminococcus champanellensis 18P13,"Bacteria, Firmicutes, Clostridia, Clostridiales, Ruminococcaceae, Ruminococcus","(300625.0, 302959.0)",,,,2573208,True,0.5220720594681814,8631,431747.0,,,,,,,,,0.6111111111111112,0.3888888888888889,,,,,,,,
NC_014759,Marivirga tractuosa DSM 4126 chromosome,"Bacteria, Bacteroidetes, Cytophagia, Cytophagales, Flammeovirgaceae, Marivirga","(2807771.0, 2808119.0)",,,,4511574,False,0.3551221813052385,2822720,70727.0,,,,,,,,,0.75,0.25,,,,,,,,
NZ_CP016020,"Bacillus weihaiensis strain Alg07 chromosome, complete genome.","Bacteria, Firmicutes, Bacilli, Bacillales, Bacillaceae, Bacillus","(4193821.0, 4194832.0)","(4192245.0, 4192467.0)",,,4344873,False,0.3647784411650236,4238258,,,,,,,,,,1.0,,,,,,,,,
NZ_CP008953,"Amycolatopsis japonica strain MG417-CF17, complete genome.","Bacteria, Actinobacteria, Pseudonocardiales, Pseudonocardiaceae, Amycolatopsis","(1636.0, 2534.0)",,,,8961318,False,0.6889199780657265,8856432,,,,,,,,,,1.0,,,,,,,,,
NZ_CP024159,"Pseudomonas mosselii strain PtA1 chromosome, complete genome.","Bacteria, Proteobacteria, Gammaproteobacteria, Pseudomonadales, Pseudomonadaceae, Pseudomonas","(5741684.0, 99.0)",,,,5742165,False,0.6441913459470426,5733821,4719798.0,,,,,,,,,0.6363636363636364,0.3636363636363636,,,,,,,,
NC_021016,Butyrate-producing bacterium SSC/2,"Bacteria, Firmicutes, Clostridia, Clostridiales","(71311.0, 71716.0)","(69685.0, 69966.0)",,,3114788,True,0.3627636937088495,3112630,789737.0,382882.0,,,,,,,,0.5294117647058824,0.2941176470588235,0.1764705882352941,,,,,,,
NC_018695,Burkholderia phenoliruptrix BR3459a chromosome 1,"Bacteria, Proteobacteria, Betaproteobacteria, Burkholderiales, Burkholderiaceae, Burkholderia","(4102575.0, 4103447.0)",,,,4152217,False,0.6354723271929189,4119092,,,,,,,,,,1.0,,,,,,,,,
NC_020510,Blattabacterium sp. (Panesthia angustipennis spadica) str. BPAA DNA,"Bacteria, Bacteroidetes, Flavobacteriia, Flavobacteriales, Blattabacteriaceae, Blattabacterium","(120159.0, 120635.0)",,,,632490,True,0.264076902401619,628978,141406.0,493085.0,229126.0,434977.0,286893.0,376796.0,,,,0.2692307692307692,0.1923076923076923,0.1538461538461538,0.1153846153846153,0.1153846153846153,0.0769230769230769,0.0769230769230769,,,
NC_014365,Desulfarculus baarsii DSM 2075 chromosome,"Bacteria, Proteobacteria, Deltaproteobacteria, Desulfarculales, Desulfarculaceae, Desulfarculus","(274419.0, 274778.0)",,,,3655731,True,0.657034940481124,227810,3653686.0,1775364.0,,,,,,,,0.5384615384615384,0.2307692307692307,0.2307692307692307,,,,,,,
NC_021038,Synergistetes bacterium SGP1,"Bacteria, Synergistetes, Synergistia, Synergistales, Synergistaceae, Fretibacterium","(2175782.0, 2177754.0)",,,,2728333,True,0.5673042843377256,63918,1358953.0,2589725.0,2322473.0,529745.0,,,,,,0.3214285714285714,0.3214285714285714,0.1785714285714285,0.1071428571428571,0.0714285714285714,,,,,
